close,open,volume,MACD,ATR,USDollarIndex,FederalFundRate
2117.69,2112.80,555465408.00,5.39,16.47,96.91,0.13
2108.92,2119.29,593635072.00,4.40,16.84,96.76,0.13
2114.76,2108.35,549880064.00,4.18,17.40,96.08,0.13
2106.85,2112.49,550950656.00,2.69,17.28,95.20,0.13
2085.51,2105.52,686724416.00,-1.24,18.55,94.83,0.08
2108.29,2087.38,509691456.00,-0.85,19.09,95.24,0.13
2114.49,2110.23,458729024.00,0.10,18.90,95.42,0.13
2089.46,2112.63,532262944.00,-2.62,19.66,95.12,0.13
2080.15,2091.26,552811392.00,-5.50,21.04,94.15,0.13
2088.00,2079.96,523893312.00,-6.12,19.99,94.60,0.13
2116.10,2092.13,524564448.00,-2.69,20.48,94.81,0.13
2105.33,2115.56,467078912.00,-1.86,20.33,95.04,0.13
2099.12,2102.87,468967040.00,-2.11,20.38,94.54,0.13
2098.48,2099.62,474021408.00,-2.32,20.16,93.67,0.13
2121.10,2100.43,478213216.00,0.49,21.22,93.39,0.13
2122.73,2122.07,609172416.00,2.36,20.38,93.27,0.13
2129.20,2121.30,444882912.00,4.16,19.71,94.17,0.13
2127.83,2129.45,494077216.00,4.80,19.07,95.31,0.12
2125.85,2127.79,477979008.00,4.61,17.85,95.63,0.12
2130.82,2125.55,468617184.00,4.77,17.02,95.41,0.12
2126.06,2130.36,423470688.00,3.89,16.56,96.20,0.13
2104.20,2125.34,557894720.00,0.22,16.56,97.29,0.12
2123.48,2105.13,511388320.00,0.24,15.96,97.27,0.12
2120.79,2122.27,434158528.00,-0.23,15.44,96.95,0.12
2107.39,2120.66,760270080.00,-2.35,14.45,96.86,0.08
2111.73,2108.64,488124064.00,-3.13,14.70,97.46,0.12
2109.60,2110.41,471208384.00,-3.84,14.61,95.93,0.12
2114.07,2110.64,464587648.00,-3.62,14.48,95.35,0.13
2095.84,2112.35,521653760.00,-5.72,14.33,95.59,0.13
2092.83,2095.09,559378816.00,-7.20,14.91,96.37,0.13
2079.28,2092.34,488359904.00,-9.56,15.07,95.24,0.13
2080.15,2079.07,488887520.00,-10.47,15.42,95.18,0.13
2105.20,2081.12,507592416.00,-7.31,16.58,94.66,0.13
2108.86,2106.24,529810336.00,-4.50,16.47,95.14,0.13
2094.11,2107.43,449569344.00,-4.37,17.29,94.97,0.13
2084.43,2091.34,504811104.00,-5.29,16.91,94.79,0.13
2096.29,2084.26,410786080.00,-4.05,16.43,94.95,0.14
2100.44,2097.40,480836832.00,-2.49,16.96,94.25,0.14
2121.24,2101.58,544448512.00,1.31,17.69,94.03,0.14
2109.99,2121.06,1255469056.00,2.22,17.38,94.10,0.13
2122.85,2112.50,468268544.00,4.35,17.48,94.34,0.13
2124.20,2123.16,453347808.00,5.65,17.18,95.42,0.13
2108.58,2123.65,534118848.00,4.19,16.87,95.28,0.13
2102.31,2109.96,495866976.00,2.25,16.80,95.21,0.13
2101.49,2102.62,927653632.00,0.81,16.77,95.43,0.13
2057.64,2098.63,587052800.00,-5.74,19.01,94.95,0.14
2063.11,2061.19,717721984.00,-8.85,18.27,95.50,0.08
2077.42,2067.00,531789472.00,-8.47,18.97,96.25,0.13
2076.78,2078.03,484464992.00,-7.83,18.72,96.13,0.13
2068.76,2073.95,586280640.00,-7.98,18.62,96.26,0.13
2081.34,2069.52,624425664.00,-5.97,20.37,96.74,0.13
2046.68,2077.66,372360896.00,-8.72,21.71,96.21,0.13
2051.31,2049.73,553703040.00,-9.29,21.80,96.43,0.13
2076.62,2052.74,487562240.00,-5.79,23.08,95.85,0.13
2099.60,2080.03,504202400.00,-0.21,23.37,96.79,0.13
2108.95,2099.72,501668576.00,4.64,23.78,96.65,0.13
2107.40,2109.01,541155008.00,7.38,23.43,97.16,0.13
2124.29,2110.55,532404416.00,10.99,23.63,97.66,0.14
2126.64,2126.80,626313088.00,13.07,23.31,97.96,0.13
2128.28,2126.85,498190976.00,13.97,20.76,98.07,0.14
2119.21,2127.55,554248768.00,12.67,20.41,97.34,0.13
2114.15,2118.21,605859072.00,10.56,19.66,97.43,0.13
2102.15,2114.16,586377280.00,7.13,19.96,97.22,0.13
2079.65,2102.24,622963520.00,1.71,20.58,97.24,0.13
2067.64,2078.19,658550080.00,-3.36,18.90,96.55,0.14
2093.25,2070.75,612904704.00,-3.11,18.28,96.65,0.14
2108.57,2094.70,571805824.00,-0.87,17.54,97.19,0.14
2108.63,2106.78,505772768.00,0.57,16.51,97.49,0.14
2103.84,2111.60,639821952.00,0.81,15.66,97.23,0.08
2098.04,2104.49,546378688.00,0.16,15.99,97.49,0.14
2093.32,2097.68,546188992.00,-0.89,16.15,97.94,0.14
2099.84,2095.27,581278336.00,-0.69,16.32,97.92,0.14
2083.56,2100.75,612047808.00,-2.63,17.66,97.81,0.14
2077.57,2082.61,529758816.00,-4.48,18.12,97.62,0.11
2104.18,2080.98,537315072.00,-2.02,19.17,97.19,0.14
2084.07,2102.66,562224960.00,-2.94,20.49,97.20,0.15
2086.05,2081.10,632624384.00,-3.10,21.83,96.33,0.15
2083.39,2086.19,502547936.00,-3.36,20.81,96.38,0.15
2091.54,2083.15,448693824.00,-2.29,20.50,96.60,0.14
2102.44,2089.70,426348832.00,-0.08,20.19,96.82,0.15
2096.92,2101.99,444318624.00,0.63,19.61,97.00,0.15
2079.61,2095.69,571510720.00,-1.14,20.39,96.44,0.15
2035.73,2076.61,674778240.00,-7.76,22.66,95.78,0.15
1970.89,2034.08,1064603968.00,-19.74,25.97,94.86,0.15
1893.21,1965.15,1333636096.00,-36.03,32.40,93.52,0.15
1867.61,1898.08,1051579904.00,-47.45,36.80,94.01,0.15
1940.51,1872.75,1029073600.00,-42.53,40.21,95.34,0.14
1987.66,1942.77,924566976.00,-30.83,42.60,95.77,0.14
1988.87,1986.06,723537984.00,-21.27,41.92,95.77,0.14
1972.18,1986.73,764800512.00,-15.80,41.58,95.99,0.08
1913.85,1970.09,870270848.00,-18.46,43.87,95.32,0.14
1948.86,1916.52,733017536.00,-14.11,45.33,95.91,0.14
1951.13,1950.79,632777984.00,-9.75,46.65,96.40,0.14
1921.22,1947.76,665523776.00,-9.69,47.82,96.25,0.14
1969.41,1927.30,683794752.00,-2.35,50.66,95.88,0.14
1942.04,1971.45,667063872.00,-0.46,52.40,95.89,0.14
1952.29,1941.59,668667584.00,2.72,51.28,95.55,0.14
1961.05,1951.45,589094912.00,6.33,48.21,95.17,0.14
1953.03,1963.06,546577984.00,7.88,41.84,95.26,0.14
1978.09,1955.10,538382912.00,12.26,38.21,95.63,0.14
1995.31,1978.02,592044160.00,17.14,34.20,95.34,0.14
1990.20,1995.33,704755840.00,19.21,33.13,94.55,0.14
1958.03,1989.66,1861010816.00,15.90,34.45,95.16,0.14
1966.97,1960.84,570821440.00,14.60,34.52,95.92,0.14
1942.74,1961.39,692638208.00,10.37,32.28,96.33,0.14
1938.76,1943.24,505085376.00,7.08,30.99,96.18,0.14
1932.24,1934.81,715187264.00,4.22,30.96,96.27,0.14
1931.34,1935.93,691157952.00,2.47,30.35,96.26,0.13
1881.77,1929.18,776229504.00,-4.69,30.56,95.97,0.13
1884.09,1881.90,735942336.00,-8.25,28.90,95.91,0.13
1920.03,1887.14,848607744.00,-5.04,29.50,96.27,0.07
1923.82,1919.65,677047424.00,-1.86,29.83,96.15,0.13
1951.36,1921.77,763305600.00,4.17,32.89,95.92,0.13
1987.05,1954.33,725903680.00,12.71,33.44,96.08,0.13
1979.92,1986.63,680094976.00,16.88,33.46,95.46,0.13
1995.83,1982.34,735449408.00,20.99,32.65,95.59,0.13
2013.43,1994.01,604542976.00,25.01,32.10,95.29,0.13
2014.89,2013.73,623466560.00,26.66,31.29,94.90,0.13
2017.46,2015.65,464178464.00,26.81,29.17,94.88,0.13
2003.69,2015.00,567939008.00,23.86,29.43,94.78,0.13
1994.24,2003.66,631473984.00,19.63,28.64,93.91,0.13
2023.86,1996.47,671347136.00,19.75,28.54,94.45,0.13
2033.11,2024.37,711579264.00,19.96,25.75,94.73,0.13
2033.66,2031.73,600820992.00,19.05,24.65,94.92,0.13
2030.77,2033.13,563892992.00,17.00,22.94,94.86,0.13
2018.94,2033.47,610757056.00,13.17,22.53,95.05,0.13
2052.51,2021.88,787469824.00,14.19,21.00,96.37,0.12
2075.15,2058.19,745409728.00,16.76,20.24,97.06,0.12
2071.18,2075.08,602432000.00,16.74,19.45,96.80,0.12
2065.89,2068.75,652259328.00,14.89,18.70,96.88,0.12
2090.35,2066.48,661292928.00,15.75,18.58,97.62,0.12
2089.41,2088.35,549514496.00,14.99,18.39,97.22,0.12
2079.36,2090.00,789259200.00,12.06,18.88,96.90,0.07
2104.05,2080.76,579646016.00,12.32,19.33,96.91,0.12
2109.79,2102.63,588359040.00,12.13,19.34,97.17,0.12
2102.31,2110.60,617126400.00,9.94,18.46,97.89,0.12
2099.93,2101.68,590170688.00,7.25,18.84,97.99,0.12
2099.20,2098.60,661199296.00,4.58,19.27,99.17,0.12
2078.58,2096.56,664914560.00,-0.48,20.59,99.05,0.12
2081.72,2077.19,564960064.00,-3.76,20.09,99.17,0.12
2075.00,2083.41,511711648.00,-6.98,18.36,98.97,0.12
2045.97,2072.29,574182720.00,-12.84,18.51,98.51,0.12
2023.04,2044.64,652996480.00,-19.23,19.61,99.10,0.12
2053.19,2022.08,607634112.00,-18.80,21.14,99.38,0.13
2050.44,2053.67,677214464.00,-18.28,20.68,99.65,0.13
2083.58,2051.99,609275904.00,-13.11,22.47,99.57,0.12
2081.24,2083.70,545928576.00,-9.78,21.97,98.98,0.12
2089.17,2082.82,691620032.00,-6.46,21.18,99.60,0.12
2086.59,2089.41,571436544.00,-4.64,20.84,99.73,0.12
2089.14,2084.42,607035008.00,-3.19,21.28,99.63,0.12
2088.87,2089.30,440251936.00,-2.41,20.45,99.74,0.12
2090.11,2088.82,240329232.00,-1.88,19.81,100.08,0.12
2080.41,2090.95,818110592.00,-2.93,18.55,100.24,0.08
2102.63,2082.93,591136320.00,-0.84,19.21,99.79,0.13
2079.51,2101.71,615563200.00,-2.67,20.29,99.99,0.13
2049.62,2080.71,749567616.00,-7.73,21.24,97.87,0.13
2091.69,2051.24,740029888.00,-5.33,22.69,98.31,0.13
2077.07,2090.42,639210624.00,-5.61,22.05,98.71,0.13
2063.59,2073.39,666815424.00,-7.41,22.33,98.42,0.13
2047.62,2061.17,719968704.00,-10.35,22.97,97.34,0.14
2052.23,2047.93,598030080.00,-11.21,23.97,97.93,0.14
2012.37,2047.27,718479360.00,-16.37,25.94,97.58,0.14
2021.94,2013.37,771603136.00,-17.61,27.04,97.64,0.15
2043.41,2025.55,689875200.00,-14.77,27.62,98.18,0.15
2073.07,2046.50,680680128.00,-8.44,29.59,98.37,0.15
2041.89,2073.76,646357248.00,-8.00,31.42,99.08,0.37
2005.55,2040.81,1811635584.00,-11.91,33.07,98.71,0.37
2021.15,2010.27,610341568.00,-11.70,32.67,98.45,0.36
2038.97,2023.15,547162624.00,-8.59,32.32,98.19,0.36
2064.29,2042.20,545202944.00,-2.86,31.11,98.36,0.36
2060.99,2063.52,250582176.00,0.56,28.57,97.94,0.36
2056.50,2057.77,367756960.00,2.21,27.99,97.97,0.36
2078.36,2060.54,379040512.00,6.02,28.01,98.26,0.36
2063.36,2077.34,334636256.00,6.27,26.06,98.23,0.35
2043.94,2060.59,482631296.00,3.69,25.90,98.70,0.20
2012.66,2038.20,802129536.00,-2.05,26.67,98.85,0.36
2016.71,2013.78,619318720.00,-4.95,25.82,99.36,0.36
1990.26,2011.71,734870208.00,-9.81,26.23,99.22,0.36
1943.09,1985.32,860961216.00,-18.26,27.45,98.28,0.36
1922.03,1945.97,800850816.00,-25.14,27.97,98.39,0.36
1923.67,1926.12,775686912.00,-27.72,27.83,98.84,0.36
1938.68,1927.83,759267904.00,-25.71,28.95,98.94,0.36
1890.28,1940.34,874626304.00,-28.95,31.92,98.96,0.36
1921.84,1891.68,920885632.00,-25.05,34.05,99.07,0.36
1880.33,1916.68,1195043072.00,-26.14,38.01,98.92,0.36
1881.33,1888.66,877065728.00,-24.82,39.44,99.13,0.36
1859.33,1876.18,1078152960.00,-24.94,42.58,99.08,0.37
1868.99,1861.46,853851584.00,-21.85,44.33,99.08,0.37
1906.90,1877.40,809197184.00,-13.26,45.77,99.53,0.38
1877.08,1906.28,760987392.00,-10.29,44.10,99.29,0.38
1903.63,1878.79,699065728.00,-3.78,44.95,99.02,0.38
1882.95,1902.52,804557952.00,-1.41,45.42,98.98,0.38
1893.36,1885.22,822107520.00,2.22,43.84,98.60,0.38
1940.24,1894.00,1218446208.00,11.09,44.19,99.56,0.29
1939.38,1936.94,714460224.00,16.66,43.65,99.03,0.38
1903.03,1935.26,788526720.00,15.31,44.30,98.87,0.38
1912.53,1907.07,893829504.00,15.50,43.00,97.21,0.38
1915.45,1911.67,865640064.00,15.78,40.95,96.50,0.38
1880.05,1913.07,866389376.00,11.17,39.43,96.97,0.38
1853.44,1873.25,1012988672.00,4.83,40.49,96.73,0.38
1852.21,1848.46,847559936.00,0.97,37.94,96.02,0.38
1851.86,1857.10,766388864.00,-1.02,37.25,95.79,0.38
1829.08,1847.00,959752000.00,-4.60,37.39,95.59,0.38
1864.78,1833.40,803716032.00,-1.51,37.73,95.95,0.38
1895.58,1871.44,841186816.00,4.98,37.82,96.86,0.38
1926.82,1898.80,818797824.00,13.29,37.17,96.85,0.37
1917.83,1927.57,729950592.00,17.16,36.14,96.83,0.38
1917.78,1916.74,862800576.00,19.13,33.98,96.60,0.38
1945.50,1924.44,663536128.00,23.32,34.12,97.37,0.38
1921.27,1942.38,626866688.00,21.99,32.97,97.46,0.38
1929.80,1917.56,662368192.00,21.40,32.64,97.51,0.38
1951.70,1931.87,590114752.00,22.97,32.61,97.44,0.37
1948.05,1954.95,669995968.00,22.49,30.78,98.14,0.37
1932.23,1947.13,849517056.00,19.15,28.98,98.26,0.29
1978.35,1937.09,742732288.00,22.05,29.90,98.35,0.36
1986.45,1976.60,680836864.00,23.81,28.93,98.18,0.37
1993.40,1985.60,667873920.00,24.57,27.11,97.60,0.37
1999.99,1994.01,782617216.00,24.55,26.16,97.21,0.36
2001.76,1996.11,654499200.00,23.37,25.14,97.12,0.36
1979.26,1996.88,699822912.00,18.38,24.37,97.19,0.36
1989.26,1981.44,608087616.00,15.37,24.27,97.18,0.36
1989.57,1990.97,665461440.00,12.48,25.64,96.20,0.36
2022.19,1994.71,641731328.00,13.92,25.92,96.23,0.36
2019.64,2019.27,546849792.00,13.48,24.95,96.58,0.36
2015.93,2015.27,529518144.00,11.69,23.05,96.65,0.37
2027.22,2014.24,617723072.00,11.05,22.73,95.75,0.37
2040.59,2026.90,661846528.00,11.41,23.22,94.81,0.37
2049.58,2041.16,1743233792.00,11.77,22.17,95.06,0.37
2051.60,2047.88,535593472.00,11.22,19.65,95.41,0.37
2049.80,2048.64,555537728.00,9.60,19.53,95.67,0.37
2036.71,2048.55,542149248.00,5.93,19.43,96.05,0.37
2035.94,2032.48,600157248.00,2.74,18.85,96.12,0.37
2037.05,2037.89,460633984.00,0.24,18.42,95.96,0.37
2055.01,2035.75,571904000.00,0.46,18.65,95.18,0.37
2063.95,2058.27,511572096.00,1.21,18.92,94.84,0.37
2059.74,2063.77,636649600.00,0.59,17.11,94.63,0.25
2072.78,2056.62,655072832.00,1.33,16.98,94.56,0.37
2066.13,2073.19,532744352.00,0.37,16.91,94.58,0.37
2045.17,2062.50,666243840.00,-3.43,17.56,94.61,0.37
2066.66,2045.56,581334912.00,-3.39,17.72,94.36,0.37
2041.91,2063.01,618328704.00,-6.83,18.35,94.54,0.37
2047.60,2045.54,534874816.00,-8.38,18.86,94.21,0.37
2041.99,2050.23,586585536.00,-10.08,19.60,94.01,0.37
2061.72,2043.72,590880256.00,-8.53,20.26,94.04,0.37
2082.42,2065.92,631117120.00,-4.88,20.73,94.80,0.37
2082.78,2082.89,563171264.00,-2.69,20.40,94.94,0.37
2080.73,2083.10,693621632.00,-1.84,20.13,94.70,0.37
2094.34,2078.83,548081408.00,0.14,19.66,94.47,0.37
2100.80,2096.05,590645248.00,1.81,19.32,94.11,0.37
2102.40,2101.52,605036480.00,2.57,19.62,94.54,0.37
2091.48,2102.09,652614464.00,1.11,18.49,94.65,0.37
2091.58,2091.49,706001536.00,-0.25,18.61,95.08,0.37
2087.79,2089.37,544817664.00,-1.97,17.93,94.76,0.37
2091.70,2089.84,600619072.00,-2.85,16.99,94.51,0.37
2095.15,2092.33,674136320.00,-3.20,15.90,94.40,0.37
2075.81,2090.93,689625600.00,-6.11,16.52,93.77,0.37
2065.30,2071.82,887373760.00,-9.32,16.70,93.05,0.30
2081.43,2067.17,604159488.00,-9.14,16.19,92.60,0.37
2063.37,2077.18,635611072.00,-11.18,16.55,93.07,0.37
2051.12,2060.30,627049792.00,-13.74,17.13,93.28,0.37
2050.63,2052.95,596503936.00,-14.95,17.67,93.76,0.37
2057.14,2047.77,588466688.00,-14.34,17.47,93.85,0.37
2058.69,2057.55,557478400.00,-13.21,17.29,94.15,0.37
2084.39,2062.63,520496992.00,-8.71,18.11,94.27,0.37
2064.46,2083.29,580187328.00,-8.12,18.44,93.84,0.37
2064.11,2067.17,588764672.00,-7.52,19.00,94.17,0.37
2046.61,2062.50,567503296.00,-9.09,19.68,94.62,0.37
2066.66,2046.53,567350592.00,-7.14,20.70,94.57,0.37
2047.21,2065.04,686714880.00,-8.11,21.29,94.57,0.37
2047.63,2044.38,558454976.00,-8.31,21.18,95.20,0.37
2040.04,2044.21,590037248.00,-9.00,21.05,95.31,0.37
2052.32,2041.88,697872768.00,-7.43,21.06,95.30,0.37
2048.04,2052.23,524871808.00,-6.60,19.76,95.24,0.37
2076.06,2052.65,557635712.00,-2.16,20.75,95.63,0.37
2090.54,2078.93,561713408.00,2.60,21.05,95.39,0.37
2090.10,2091.44,474198752.00,5.40,20.26,95.14,0.37
2099.06,2090.06,508526976.00,8.01,20.20,95.74,0.37
2096.96,2100.13,904502464.00,8.93,19.39,95.84,0.29
2099.33,2093.94,556871680.00,9.30,19.10,95.42,0.37
2105.26,2097.71,628115264.00,9.73,18.80,95.55,0.37
2099.13,2104.07,568055936.00,8.63,18.53,93.92,0.37
2109.41,2100.83,533129792.00,8.68,17.74,94.02,0.37
2112.13,2110.18,536157824.00,8.49,16.59,93.86,0.37
2119.12,2112.71,496883392.00,8.66,15.33,93.54,0.37
2115.48,2115.65,482667776.00,7.69,14.59,94.09,0.37
2096.07,2109.57,552233728.00,4.01,15.11,94.66,0.37
2079.06,2091.75,564069248.00,-0.87,15.92,94.42,0.37
2075.32,2076.65,576817024.00,-4.55,14.88,94.92,0.37
2071.50,2077.60,575976256.00,-7.28,14.68,94.61,0.37
2077.99,2066.36,552032576.00,-7.95,16.26,94.61,0.38
2071.22,2078.20,1301417344.00,-8.97,16.71,94.15,0.38
2083.25,2075.58,598191232.00,-7.72,17.76,93.65,0.38
2088.90,2085.19,537166016.00,-5.92,17.38,94.07,0.38
2085.45,2089.75,519503936.00,-5.02,17.29,93.55,0.38
2113.32,2092.80,525406336.00,-0.72,17.86,93.09,0.39
2037.41,2103.81,1403948800.00,-7.75,22.61,95.44,0.40
2000.54,2031.45,882723904.00,-16.52,25.17,96.38,0.41
2036.09,2006.67,719004608.00,-16.65,27.11,96.05,0.41
2070.77,2042.69,691908608.00,-11.41,28.94,95.66,0.41
2098.86,2073.17,892900672.00,-3.91,29.19,95.95,0.30
2102.95,2099.34,551760256.00,1.57,28.56,95.67,0.41
2088.55,2095.05,650726976.00,3.12,28.91,96.21,0.40
2099.73,2084.43,649664896.00,5.40,29.68,96.10,0.40
2097.90,2100.42,546443968.00,6.33,29.00,96.26,0.40
2129.90,2106.97,597253888.00,10.68,30.32,96.30,0.40
2137.16,2131.72,514516416.00,13.75,29.16,96.55,0.40
2152.14,2139.50,599293056.00,16.83,29.70,96.51,0.40
2152.43,2153.81,514560576.00,17.82,29.34,96.32,0.40
2163.75,2157.88,530339136.00,18.83,28.53,96.12,0.40
2161.74,2165.13,643167296.00,18.05,23.71,96.69,0.40
2166.89,2162.04,479280256.00,17.07,21.07,96.55,0.40
2163.78,2163.79,517261568.00,14.91,19.09,97.04,0.40
2173.02,2166.10,500845056.00,13.67,17.29,97.14,0.40
2165.17,2172.91,559769216.00,10.86,16.28,96.95,0.40
2175.03,2166.47,525963936.00,9.46,16.36,97.35,0.40
2168.48,2173.71,511520192.00,6.88,15.71,97.26,0.40
2169.18,2168.97,540293568.00,4.62,14.76,97.17,0.40
2166.58,2169.81,662897024.00,2.24,14.49,96.78,0.40
2170.06,2166.05,565285952.00,0.69,13.01,96.69,0.40
2173.60,2168.83,787157184.00,-0.26,13.04,95.55,0.30
2170.84,2173.15,543821056.00,-1.59,12.60,95.78,0.40
2157.03,2169.94,619476352.00,-4.49,13.53,95.10,0.40
2163.79,2156.81,542428992.00,-5.58,13.14,95.55,0.40
2164.25,2163.51,492510112.00,-6.29,12.85,95.78,0.40
2182.87,2168.79,569883904.00,-4.37,13.56,96.28,0.40
2180.89,2183.76,487030880.00,-3.54,13.54,96.37,0.40
2181.74,2182.24,428015552.00,-3.05,13.34,96.13,0.40
2175.49,2182.81,439591328.00,-3.71,13.09,95.59,0.40
2185.79,2177.97,464781440.00,-2.93,13.17,95.93,0.40
2184.05,2183.74,432168768.00,-2.82,12.73,95.71,0.40
2190.15,2186.08,441323392.00,-2.14,12.47,95.62,0.40
2178.15,2186.24,484490144.00,-3.42,12.19,94.79,0.40
2182.22,2177.84,499948448.00,-3.82,12.30,94.72,0.40
2187.02,2181.90,510789248.00,-3.54,11.79,94.19,0.40
2183.87,2184.24,580194688.00,-3.86,11.78,94.50,0.40
2182.64,2181.58,463048512.00,-4.28,10.77,94.54,0.40
2186.90,2187.81,466751296.00,-4.03,10.74,94.53,0.40
2175.44,2185.09,472282816.00,-5.37,11.21,94.77,0.40
2172.47,2173.29,459429952.00,-6.55,10.54,94.73,0.40
2169.04,2175.10,494436288.00,-7.60,11.97,95.47,0.40
2180.38,2170.19,434445696.00,-6.61,12.35,95.58,0.40
2176.12,2179.45,470183648.00,-6.38,12.38,96.05,0.40
2170.95,2173.56,659179200.00,-6.73,12.51,95.99,0.30
2170.86,2171.33,507292928.00,-6.77,13.20,95.65,0.40
2179.98,2177.49,491385888.00,-5.42,13.50,95.88,0.40
2186.48,2181.61,569216256.00,-3.59,13.46,94.86,0.40
2186.16,2185.17,511797120.00,-2.41,13.05,94.96,0.40
2181.30,2182.76,530113952.00,-2.29,13.20,95.01,0.40
2127.81,2169.08,733298304.00,-9.03,16.17,95.36,0.40
2159.04,2120.86,678735360.00,-8.88,18.67,95.14,0.40
2127.02,2150.47,671924160.00,-12.49,20.67,95.56,0.40
2125.77,2127.86,613080000.00,-14.29,21.08,95.32,0.40
2147.26,2125.36,582081152.00,-11.94,22.49,95.26,0.40
2139.16,2146.48,1474370048.00,-10.85,21.67,96.03,0.40
2139.12,2143.99,513154496.00,-9.57,21.90,95.85,0.40
2139.76,2145.94,485033376.00,-8.11,21.89,96.01,0.40
2163.12,2144.58,584089920.00,-3.71,22.66,95.51,0.40
2177.18,2170.94,521698208.00,1.13,22.69,95.38,0.40
2164.69,2173.29,520706848.00,2.59,22.63,95.50,0.40
2146.10,2158.54,517736160.00,1.09,23.21,95.30,0.40
2159.93,2146.04,534098176.00,1.93,23.98,95.45,0.40
2171.37,2161.85,558044032.00,3.90,24.84,95.43,0.40
2151.13,2168.90,616776896.00,2.41,22.98,95.52,0.40
2168.27,2156.51,809096384.00,3.60,21.55,95.44,0.29
2161.20,2164.33,514427168.00,3.31,19.74,95.76,0.40
2150.49,2163.37,563782656.00,1.63,19.75,96.12,0.40
2159.73,2155.15,599675328.00,1.71,18.64,96.15,0.40
2160.77,2158.22,517733984.00,1.85,18.40,96.68,0.40
2153.74,2164.19,620407808.00,0.97,18.63,96.49,0.40
2163.66,2160.39,452953152.00,1.67,18.93,96.90,0.40
2136.73,2161.35,576905728.00,-1.39,19.59,97.73,0.41
2139.18,2137.67,458993728.00,-2.89,19.29,98.00,0.41
2132.55,2130.26,561327232.00,-4.49,20.09,97.54,0.41
2132.98,2139.68,548994752.00,-5.15,19.88,98.11,0.41
2126.50,2132.95,479872096.00,-6.06,19.28,97.88,0.41
2139.60,2138.31,475357952.00,-4.57,19.08,97.88,0.41
2144.29,2140.81,544636416.00,-2.72,17.85,97.87,0.41
2141.34,2142.51,571554560.00,-1.70,17.11,98.33,0.41
2141.16,2139.43,654916224.00,-0.90,17.04,98.63,0.41
2151.33,2148.50,523593280.00,1.05,16.48,98.76,0.41
2143.16,2149.72,532375392.00,1.26,16.20,98.73,0.41
2139.43,2136.97,562100224.00,0.94,16.31,98.61,0.41
2133.04,2144.06,615313728.00,-0.03,15.85,98.92,0.41
2126.41,2132.23,641413824.00,-1.40,16.24,98.30,0.41
2126.15,2129.78,673285120.00,-2.13,14.31,98.35,0.31
2111.72,2128.68,712708096.00,-4.21,15.81,97.74,0.41
2097.94,2109.43,641714240.00,-6.95,15.33,97.37,0.41
2088.66,2098.80,593296448.00,-9.37,15.38,97.16,0.41
2085.18,2083.79,624669696.00,-10.69,15.67,96.90,0.41
2131.52,2100.59,608628288.00,-4.88,17.74,97.74,0.41
2139.56,2129.92,556660928.00,0.23,18.67,97.87,0.41
2163.26,2131.56,992776768.00,6.62,20.88,98.66,0.41
2167.48,2167.49,998151104.00,10.98,22.21,98.78,0.41
2164.45,2162.71,734622976.00,12.89,22.31,98.97,0.41
2164.20,2165.64,798254976.00,13.49,22.72,100.02,0.41
2180.39,2168.29,684014976.00,15.30,22.90,100.20,0.41
2176.94,2177.53,569546880.00,15.24,22.44,100.38,0.41
2187.12,2178.61,569199616.00,15.71,21.73,100.95,0.41
2181.90,2186.85,670633600.00,14.49,21.86,101.34,0.41
2198.18,2186.43,571010944.00,14.98,20.66,100.89,0.41
2202.94,2201.56,593608256.00,15.01,20.12,101.02,0.41
2204.72,2198.55,523783456.00,14.35,19.62,101.67,0.41
2213.35,2206.27,262011104.00,14.12,19.14,101.50,0.41
2201.72,2210.21,562045760.00,11.56,16.72,101.18,0.41
2204.66,2200.76,578292480.00,9.50,15.94,100.95,0.41
2198.81,2204.97,1055366912.00,6.73,13.83,101.57,0.31
2191.08,2200.17,742115456.00,3.39,12.69,100.95,0.41
2191.95,2191.12,587453632.00,0.97,12.31,100.69,0.41
2204.71,2200.65,624656000.00,0.77,12.46,100.13,0.41
2212.23,2207.26,546739712.00,1.29,12.03,100.48,0.41
2241.35,2210.72,705816512.00,4.99,13.78,100.23,0.41
2246.19,2241.13,623634368.00,7.39,13.97,101.10,0.41
2259.53,2249.73,551473152.00,9.90,14.27,101.57,0.41
2256.96,2258.83,629435328.00,10.31,13.90,100.97,0.41
2271.72,2263.32,587682560.00,11.57,14.63,101.05,0.41
2253.28,2268.35,698708672.00,9.02,15.89,102.04,0.41
2262.03,2253.77,619909120.00,7.68,16.62,103.15,0.66
2258.07,2266.81,1483124864.00,5.52,16.68,102.80,0.66
2262.53,2259.24,492792960.00,4.02,16.47,103.13,0.66
2270.76,2266.50,498685952.00,3.49,16.09,103.30,0.66
2265.18,2270.54,426891520.00,1.82,15.44,103.04,0.66
2260.96,2262.93,473956160.00,-0.30,15.41,103.08,0.66
2263.79,2260.25,301660032.00,-1.70,14.51,102.99,0.66
2268.88,2266.23,296755168.00,-2.27,14.48,103.03,0.66
2249.92,2270.23,378174432.00,-5.37,13.73,103.29,0.66
2249.26,2249.50,342508320.00,-7.53,13.43,102.62,0.66
2238.83,2251.61,540389824.00,-10.23,13.88,102.38,0.55
2257.83,2251.57,644614656.00,-9.34,14.84,103.28,0.66
