Closing Price,Open Price,Volume,MACD,ATR,US Dollar Index,SHIBOR,label
3534.07,3508.52,2089647.09,-3.678455549,50.7237,94.7346,1.899,3534.18
3534.18,3548.95,2076067.44,8.376204755,70.49,94.9176,1.902,3577.7
3577.7,3527.88,1790251.08,21.19701263,67.3613,94.8602,1.903,3473.25
3473.25,3580.84,2820760.5,22.66818561,183.8311,95.0499,1.905,3524.53
3524.53,3453.2,1843055.8,27.65315948,88.4592,96.366,1.904,3571.24
3571.24,3536.84,1982944.78,34.96956054,66.0146,97.0584,1.909,3589.26
3589.26,3614.7,2042488.63,41.74076297,59.5642,96.8048,1.84,3592.88
3592.88,3569.45,1920561.4,46.8587972,114.9509,96.8792,1.8,3524.92
3524.92,3575.81,1709770.98,44.91337904,80.9613,97.6195,1.796,3533.31
3533.31,3539.98,1270104.46,43.54637417,53.8483,97.2199,1.798,3534.08
3534.08,3530.22,1391419.14,42.04071195,76.9056,96.8961,1.798,3475.96
3475.96,3489.23,1300025.68,35.74589156,68.7385,96.9097,1.793,3465.49
3465.49,3484.72,1014018.76,29.57150987,49.0837,97.1675,1.792,3628.54
3628.54,3477.16,2054238.65,37.40347282,163.045,97.8856,1.79,3705.97
3705.97,3630.78,3980465.68,49.29028741,154.1076,97.9926,1.787,3793.37
3793.37,3698.34,2987530.76,65.01402092,107.0483,99.1658,1.787,3840.36
3840.36,3796.38,3568048.23,80.34004095,98.3991,99.0496,1.786,3833.24
3833.24,3806.67,2865196.03,90.86432855,77.6687,99.1696,1.783,3833.65
3833.65,3828.45,2322342.96,98.10689314,61.7019,98.9696,1.782,3795.32
3795.32,3841.74,2175376.47,99.60624611,72.6254,98.5095,1.784,3746.24
3746.24,3756.2,2034898.91,95.7304737,67.7394,99.1003,1.786,3764.13
3764.13,3682.74,1616909.01,93.02959817,84.3353,99.3841,1.784,3758.39
3758.39,3790.43,2485330.71,89.39552534,102.6178,99.6525,1.782,3715.58
3715.58,3760.46,1856894.95,82.11473751,65.5364,99.5715,1.781,3774.97
3774.97,3725.62,1546319.89,80.21225203,60.557,98.9779,1.785,3774.38
3774.38,3778.88,1869516.89,77.76087849,36.5183,99.6025,1.784,3753.34
3753.34,3774.44,1756268.12,73.27506413,59.4463,99.7298,1.785,3753.89
3753.89,3745.76,1433832.83,68.96965557,51.4319,99.6308,1.785,3781.61
3781.61,3747.76,1519449.41,67.0216317,46.1408,99.7437,1.785,3759.43
3759.43,3795.25,1735254.68,62.96241378,49.0201,99.8394,1.785,3556.99
3556.99,3739.1,2089393.58,42.91583776,225.0382,100.0768,1.786,3566.41
3566.41,3554.89,1732011.63,27.47219857,132.9024,100.2351,1.788,3591.7
3591.7,3562.32,1365365.54,17.07634908,81.1898,99.7855,1.788,3721.96
3721.96,3587.76,2135388.65,19.12784194,152.4517,99.9883,1.786,3749.3
3749.3,3709.55,1977621.26,22.69844355,65.3087,97.8693,1.787,3677.59
3677.59,3719.73,1511995.22,19.51709105,82.0074,98.3092,1.787,3687.61
3687.61,3681.58,1138831.5,17.60108677,40.7592,98.7079,1.784,3623.02
3623.02,3668.84,1257810.83,10.74711433,68.1624,98.4238,1.786,3635.94
3635.94,3613.42,1133254.22,6.285214399,43.6681,97.343,1.789,3623.08
3623.08,3634.37,1202156.25,1.692407164,62.3272,97.9263,1.789,3608.06
3608.06,3605.37,1103224.81,-3.123848159,52.5972,97.5761,1.788,3711.32
3711.32,3573.88,1517691.19,1.375860043,141.5048,97.6446,1.788,3694.39
3694.39,3707.73,1264817.1,3.534772623,38.1276,98.1777,1.788,3685.44
3685.44,3703.95,1113427.23,4.472089628,35.6402,98.3706,1.79,3755.89
3755.89,3712.78,1779240.75,10.77529823,83.4037,99.0758,1.793,3767.91
3767.91,3754.96,1734659.8,16.55014943,59.293,98.7112,1.816,3865.97
3865.97,3762.1,2174352.75,28.70782772,117.831,98.4536,1.843,3876.73
3876.73,3872.1,1803036.61,38.76486539,38.8746,98.1859,1.875,3866.38
3866.38,3877.87,2070171.47,45.37681723,63.7211,98.3578,1.903,3829.4
3829.4,3858.14,1471813.97,47.09009897,80.595,97.939,1.924,3838.2
3838.2,3832.09,1196240.13,48.59767298,34.8207,97.8487,1.934,3727.63
3727.63,3847.53,1539884.4,40.40465009,125.7575,97.9719,1.939,3761.88
3761.88,3723.05,1018855.55,36.25679055,51.5715,98.2621,1.935,3765.18
3765.18,3762.91,1056299.55,32.85716396,39.379,98.2344,1.935,3731.01
3731.01,3760.9,1018735.56,27.09334638,45.2919,98.7044,1.991,3469.07
3469.07,3725.86,1153706.74,1.373399888,262.0562,98.8466,1.995,3478.78
3478.78,3382.18,1621169.84,-18.01834053,140.9371,99.3634,1.998,3539.81
3539.81,3482.41,1459661.44,-28.13759195,75.2728,99.2229,1.98,3294.38
3294.38,3481.15,441026.41,-55.32313092,255.0708,98.2844,1.966,3361.56
3361.56,3371.87,1859594.51,-70.63284684,180.9201,98.3897,1.958,3192.45
3192.45,3303.13,1746383.87,-95.31322545,169.1133,98.8438,1.951,3215.71
3215.71,3214.82,1282257.96,-111.7080152,67.7035,98.9391,1.951,3155.88
3155.88,3240.48,1206664.94,-128.0527695,101.4166,98.9575,1.95,3221.57
3221.57,3076.65,1345376.71,-134.1587545,154.6187,99.0721,1.95,3118.73
3118.73,3200.89,1246017.79,-145.6176355,120.5192,98.9195,1.956,3130.73
3130.73,3068.24,1011283.86,-151.9787619,98.8894,99.0998,1.954,3223.13
3223.13,3132.71,1276538.93,-147.8599616,108.6917,99.1251,1.959,3174.38
3174.38,3204.22,1306505.04,-146.8366171,71.5237,99.0828,1.983,3081.35
3081.35,3136.38,1111897.33,-151.7829117,121.1927,99.0836,2.014,3113.46
3113.46,3114.9,899510.87,-151.366438,78.2127,99.5279,2.028,3128.89
3128.89,3129.03,815400.61,-148.0848107,44.2318,99.2929,2.009,2940.51
2940.51,3099.6,1269339.21,-158.8534239,194.2391,99.0243,1.997,2930.35
2930.35,2953.18,1322293.66,-166.2902892,124.2539,98.9821,1.995,2853.76
2853.76,2909.33,992227.56,-176.3320454,100.0424,98.5974,1.992,2946.09
2946.09,2855.6,1133042.59,-174.824361,111.5531,99.5558,1.989,2901.05
2901.05,2939.04,867953.42,-175.2439602,76.5288,99.0258,1.987,2961.33
2961.33,2901.53,886019.63,-168.7664843,71.3781,98.8701,1.984,2948.64
2948.64,2931.29,773890,-162.7809885,51.4355,97.2096,1.983,2984.76
2984.76,2960.33,917797.24,-153.3549803,50.5675,96.5033,1.983,2963.79
2963.79,2982.06,768508.08,-145.8951484,25.5126,96.9734,1.984,2946.71
2946.71,2888.43,729194.34,-139.7506585,77.7711,96.7358,1.977,3037.04
3037.04,2962.19,1125796.43,-126.1382911,95.382,96.8637,1.974,3063.32
3063.32,3034.09,1282916.07,-111.9390803,38.7387,96.8524,1.968,3053.7
3053.7,3079.53,1244014.64,-100.3062025,43.6722,96.8293,1.951,3051.59
3051.59,3047.94,873380.12,-90.21763215,33.3341,96.6038,1.938,3118.87
3118.87,3083.93,1409469.68,-75.91809546,76.6219,97.3696,1.934,3089.36
3089.36,3117.2,1125673.91,-66.20321064,57.7915,97.4617,1.933,3109.55
3109.55,3077.61,1117826.5,-56.22740503,54.2943,97.5089,1.956,2918.75
2918.75,3104.41,1578297.52,-62.99097266,204.0889,97.4384,2.004,2948.03
2948.03,2942.1,1069497.29,-65.23645188,61.4371,98.1378,2.048,2877.47
2877.47,2939.58,1293410.2,-71.88133217,126.8157,98.2616,2.007,2930.69
2930.69,2881.34,1160459.18,-72.022238,87.1133,98.3451,1.968,3051.33
3051.33,2933.92,1759723.47,-61.68824414,124.03,98.1782,1.962,3058.42
3058.42,3050.39,1731057.44,-52.32329004,38.1974,97.599,1.957,3093.89
3093.89,3047.54,2191725.34,-41.56047426,69.2321,97.2084,1.95,3104.84
3104.84,3109,1324620.37,-31.78092487,47.3189,97.116,1.951,3107.67
3107.67,3100.15,1362357.42,-23.53071466,107.4214,97.1908,1.95,3071.91
3071.91,3045.92,1114662.45,-19.65182274,87.5392,97.1776,1.95,3013.15
3013.15,3056.21,760721.97,-21.07636357,61.4694,96.1966,1.947,3018.28
3018.28,2990.21,733335.64,-21.54234554,44.2646,96.2259,1.945,3065.69
3065.69,3039.57,1171086.55,-17.88025911,88.5158,96.581,1.949,3074.78
3074.78,3061.34,983119.41,-14.08227504,48.5065,96.6511,1.953,3090.03
3090.03,3068.87,1247364.48,-9.729385249,35.8309,95.7504,1.956,3124.2
3124.2,3096.81,1216617.77,-3.482225607,70.2696,94.8074,1.97,3171.96
3171.96,3136.22,1973025.64,5.261798906,73.4641,95.0613,1.99,3249.44
3249.44,3203.29,2332694.64,18.2328449,95.8121,95.4094,1.998,3225.79
3225.79,3231.62,1610208.97,26.30120123,30.9496,95.6661,2.007,3236.09
3236.09,3217.73,1256792.86,33.14465418,39.2707,96.0527,2,3181.85
3181.85,3211.5,1331311.22,33.80164376,54.2796,96.1199,1.995,3197.82
3197.82,3176.81,973953.3,35.20483225,30.1244,96.2626,1.989,3169.73
3169.73,3206.95,1034419.33,33.66231574,67.7455,95.9617,1.992,3135.41
3135.41,3171.31,972947.47,29.33251716,55.3143,95.177,1.996,3216.28
3216.28,3161.29,1178025.12,32.05676024,81.2657,94.8412,2.004,3218.09
3218.09,3229.2,1215520.74,33.97041439,33.2619,94.6281,2.017,3221.9
3221.9,3213.67,1181221.39,35.38627317,56.7569,94.5626,2.014,3264.49
3264.49,3211.31,1460477.72,39.48987452,66.7236,94.6133,1.993,3257.53
3257.53,3250.52,1201963.05,41.69984966,31.4439,94.3598,1.983,3209.29
3209.29,3266.29,1124094.67,39.10810197,62.1759,94.5356,1.9783,3185.73
3185.73,3189.85,1010056.25,34.75207286,45.9852,94.2109,1.98,3230.1
3230.1,3213.51,1252127.09,34.48267371,65.8459,94.0088,1.985,3218.45
3218.45,3227.37,928694.37,32.94961543,33.3615,94.044,1.993,3261.38
3261.38,3237.86,1956138.66,34.7978938,78.0731,94.8021,1.996,3275.83
3275.83,3277.1,1131573.27,37.00204473,34.0217,94.944,1.999,3272.21
3272.21,3279.86,998075.29,38.01795051,21.2547,94.7018,1.995,3228.45
3228.45,3252.67,970900.69,34.8904311,50.543,94.4656,1.998,3238.3
3238.3,3243.97,808714.4,32.82822266,29.148,94.1132,2.004,3181.03
3181.03,3244.14,1622078.58,26.26935596,141.0525,94.537,2.018,3160.6
3160.6,3160.8,1047526.51,19.20208369,47.6175,94.6499,2.029,3174.9
3174.9,3142.56,770784.92,14.58679307,37.3872,95.0753,2.038,3162.03
3162.03,3164.74,675193.51,9.77807827,37.7882,94.757,2.045,3179.16
3179.16,3159.77,590207.34,7.265423905,30.6913,94.5137,2.036,3165.92
3165.92,3181.93,600041.47,4.157449985,26.135,94.4046,2.024,3160.58
3160.58,3169.33,698706.6,1.249489222,39.1237,93.7716,2.021,3156.75
3156.75,3153.54,580297.76,-1.349056553,21.8921,93.0482,2.049,3213.54
3213.54,3159.82,981648.35,1.161042986,67.0805,93.074,2.0033,3209.46
3209.46,3203.47,908624.08,2.789079457,24.5897,93.2766,2,3213.92
3213.92,3204.17,747336.81,4.388486043,20.7159,93.7589,2.001,3130.35
3130.35,3213.14,1086802.4,-1.074622598,86.7461,93.851,2,3065.62
3065.62,3115.43,992304.77,-10.50695418,75.3487,94.1528,1.999,3069.11
3069.11,3055.21,688499.35,-17.49825723,29.5414,94.2693,1.999,3082.81
3082.81,3080.64,817942.58,-21.68378916,39.7885,93.842,1.999,3090.14
3090.14,3059.38,787657.26,-24.1313257,60.3261,94.1655,2,3074.94
3074.94,3081.68,626297.55,-26.98661358,38.4045,94.6182,2.002,3095.31
3095.31,3064.53,594618.56,-27.29089424,41.8935,94.5681,2.005,3086.03
3086.03,3095.52,652781.25,-27.95885551,31.7423,94.5705,2.011,3068.04
3068.04,3071.53,827153.69,-29.59859547,46.5631,95.196,2.011,3062.5
3062.5,3060.34,604441.66,-30.98757241,28.832,95.3061,2.01,3078.22
3078.22,3047.78,560808.42,-30.46880196,37.0147,95.2969,2.008,3087.22
3087.22,3078.52,596972.16,-28.99685129,21.9743,95.244,2.004,3063.56
3063.56,3083.24,587343.85,-29.40112298,34.632,95.632,2.002,3059.23
3059.23,3079.75,566528.03,-29.7281937,34.2325,95.3895,2.001,3064.21
3064.21,3056.6,603929.81,-29.24798308,45.08,95.1449,2.001,3062.5
3062.5,3059.73,604687.5,-28.67499319,21.5769,95.7397,2.001,3066.71
3066.71,3056.31,630985.79,-27.56343252,37.5966,95.7093,2.002,3169.56
3169.56,3068.6,1388631.11,-18.17385613,104.2165,95.8412,2.01,3160.55
3160.55,3172.96,1131484.82,-11.32921074,21.9751,95.4214,2.006,3167.1
3167.1,3158.03,860034.27,-5.31476651,17.7586,95.5545,2.004,3189.33
3189.33,3172.95,1014917.83,1.230970327,39.6612,93.9222,1.999,3178.79
3178.79,3192.78,766937.51,5.504794112,28.6664,94.0234,1.998,3177.05
3177.05,3182.44,689283.14,8.652118228,18.4375,93.8621,2,3163.99
3163.99,3171.81,762917.75,9.976973097,28.7019,93.5436,2,3066.34
3066.34,3134.05,929759.47,3.111914397,98.219,94.4217,2,3075.98
3075.98,3058.44,662794.57,-1.532985888,23.0941,94.9158,2,3116.37
3116.37,3043.96,873932.57,-1.933103365,86.4405,94.6106,2,3094.68
3094.68,3104.36,829747.03,-3.955083687,26.8905,94.6095,2.002,3110.36
3110.36,3096.09,854029.85,-4.243166462,36.3737,94.1537,2.005,3112.67
3112.67,3114.91,635871.41,-4.235669302,29.0127,93.6532,2.01,3106.32
3106.32,3124.9,879653.45,-4.688628858,57.5525,94.069,2.019,3133.96
3133.96,3100.45,664871.13,-2.784892568,37.0689,93.5461,2.027,3117.32
3117.32,3129.72,677517.38,-2.589375047,31.48,93.0873,2.032,3077.16
3077.16,3110.65,1047922.08,-5.610441661,96.574,95.4392,2.035,3120.54
3120.54,3065.13,832672.59,-4.452214744,55.6741,96.3817,2.038,3136.4
3136.4,3107.4,920246.37,-2.229088644,39.7289,96.0549,2.04,3151.39
3151.39,3142.48,1037236.68,0.733743356,21.6749,95.6621,2.038,3153.92
3153.92,3152.83,796926.17,3.24860782,15.5218,95.9526,2.037,3154.2
3154.2,3156.93,717462.83,5.204202396,21.9635,95.6655,2.027,3204.7
3204.7,3136.39,1333105.29,10.7052192,76.5783,95.5253,2.014,3207.38
3207.38,3199.16,1302268.95,15.10744355,18.7073,96.2122,2.007,3216.8
3216.8,3197.63,1248974.58,19.13583192,34.0647,96.1037,1.999,3209.95
3209.95,3206.55,1185952.02,21.5275216,30.4169,96.258,1.997,3192.28
3192.28,3199.75,897348.55,21.74614888,25.9948,96.2966,1.996,3203.33
3203.33,3199.04,1385295.11,22.55105231,43.6819,96.5512,1.996,3273.18
3273.18,3201.91,1725342.17,28.49696181,73.1704,96.5086,1.994,3282.87
3282.87,3274.02,1751960.9,33.60334263,29.216,96.3202,1.993,3276.76
3276.76,3277.48,1075257.98,36.73416358,23.8028,96.123,1.993,3276.28
3276.28,3278.84,1026650.26,38.72967784,19.7354,96.6855,1.996,3262.02
3262.02,3269.71,1103125.18,38.71457617,29.8716,96.5465,1.996,3248.23
3248.23,3260.44,888868.61,37.1616472,38.5316,97.0385,2.003,3237.61
3237.61,3246.86,727012.55,34.67357298,22.2508,97.1415,2.005,3252.52
3252.52,3238.34,860048.25,33.51909462,33.7688,96.9488,2.008,3225.16
3225.16,3251.24,860291.28,30.04999283,32.8757,97.3526,2.023,3230.89
3230.89,3220.17,702031.85,27.44611317,25.6483,97.2587,2.032,3269.59
3269.59,3228.23,810510.89,28.18069504,41.7382,97.1654,2.037,3218.24
3218.24,3270.08,1601886.65,24.33916124,119.1019,96.7846,2.038,3221.14
3221.14,3204.47,1127799.64,21.28286369,40.512,96.6868,2.028,3203.93
3203.93,3217.19,880448.37,17.27322244,26.7345,95.5534,2.017,3176.81
3176.81,3196.43,870034.97,11.77139727,47.1816,95.7776,2.012,3189.05
3189.05,3173.76,621676.39,8.303416892,23.5107,95.0976,2.008,3193.51
3193.51,3179.68,728641.02,5.84704917,23.6217,95.5488,2.004,3201.29
3201.29,3190.55,735043.73,4.476657945,31.135,95.778,2.002,3205.11
3205.11,3201.35,771963.66,3.656806609,32.0116,96.2846,2.002,3234.18
3234.18,3199.57,866760.51,5.292029561,47.2274,96.3728,2.005,3256.98
3256.98,3232.6,910652.59,8.33152299,28.1595,96.1306,2.01,3243.34
3243.34,3255.18,904303.72,9.529823278,19.11,95.5912,2.017,3233.36
3233.36,3239.56,1010412.13,9.563895318,41.4134,95.9312,2.021,3294.23
3294.23,3231.81,1162540.44,14.33758942,63.0971,95.7057,2.021,3393.42
3393.42,3303.47,2205434.21,25.82688036,123.681,95.6205,2.0233,3378.25
3378.25,3403.38,1963897.4,33.32329372,46.6678,94.7949,2.022,3373.05
3373.05,3377.77,1388476.88,38.40218402,37.4643,94.7246,2.022,3364.49
3364.49,3369.95,1423801.69,41.26069142,45.1033,94.1869,2.023,3365.02
3365.02,3358.56,1199615.08,43.07270159,32.8528,94.4965,2.023,3336.8
3336.8,3364.68,1079510.08,41.74995969,37.3636,94.5381,2.0233,3341.83
3341.83,3332.62,929245.16,40.63948486,34.6874,94.5258,2.033,3329.86
3329.86,3341.93,811914.29,38.35171815,24.404,94.7748,2.043,3308.97
3308.97,3314.09,1005891.53,34.4557332,50.0567,94.7254,2.044,3307.09
3307.09,3312.5,815306.91,30.86054233,27.2094,95.47,2.044,3307.78
3307.78,3306.58,770363.33,27.74723276,18.0092,95.5805,2.049,3311.99
3311.99,3310.32,757259.87,25.3273437,20.5252,96.0527,2.063,3327.79
3327.79,3310.57,795708.05,24.40371387,29.3177,95.9868,2.065,3301.58
3301.58,3326.74,849472.19,21.31057468,28.1326,95.6454,2.066,3314.11
3314.11,3298.72,827918.03,19.64446193,24.6698,95.8821,2.066,3319.68
3319.68,3321.01,782924.77,18.55925379,24.3055,95.7791,2.07,3342.63
3342.63,3322.02,982839.98,19.32793626,47.8254,94.8647,2.077,3340.82
3340.82,3344.07,1029401.06,19.56563522,19.6059,94.963,2.0803,3339.56
3339.56,3338.01,719161.58,19.42892603,15.1686,95.01,2.081,3318.04
3318.04,3339.37,826570.36,17.38371027,26.907,95.3598,2.085,3262.6
3262.6,3271.87,1229176.82,11.16068812,83.471,95.1432,2.095,3260.33
3260.33,3265.34,671802.88,5.976727305,22.8367,95.5621,2.108,3238.73
3238.73,3245.74,704326.97,0.123784479,28.9975,95.3221,2.128,3263.12
3263.12,3242.74,588310.82,-2.517281092,26.1696,95.8503,2.154,3257.4
3257.4,3264.67,527842.06,-5.014165158,12.6468,96.0086,2.159,3266.64
3266.64,3257.71,591429.79,-6.17674424,16.5808,95.5055,2.167,3291.12
3291.12,3281.47,757535.42,-5.064003131,36.563,95.3801,2.168,3275.67
3275.67,3292.28,579939.86,-5.367333565,18.8912,95.5001,2.1668,3220.2838
3220.2838,3267.6905,7045218600,-9.961796628,55.3827,95.2986,2.164,3240.7546
3240.7546,3214.8704,5846055000,-11.81495241,26.3342,95.4499,2.166,3230.8904
3230.8904,3243.647,4472749800,-13.91908701,15.651,95.4275,2.178,3244.3874
3244.3874,3234.857,5545255600,-14.33231967,26.8764,95.5172,2.188,3253.2848
3253.2848,3240.1775,4497802200,-13.78298208,21.9041,95.4426,2.327,3293.875
