Closing Price,Open Price,Volume,MACD,ATR,US dollar Index,Interbank Offered Rate,label
18438.67,18281.51,1849597440,-173.1013832,297.5,94.9041,0.10818,18234.74
18234.74,18335.15,1443259520,-144.79905,214.87,94.7781,0.10818,17891
17891,18106.66,1449950208,-148.3955805,403.21,93.9143,0.10818,18096.9
18096.9,17804.91,1317196416,-133.0971861,412.55,94.448,0.10818,18291.8
18291.8,18300.83,1295976704,-104.0469091,300.62,94.7346,0.10818,18131.23
18131.23,18282.78,1213488640,-92.91000367,235.66,94.9176,0.10818,18207.15
18207.15,18245.54,1188175488,-77.06940822,121.9,94.8602,0.10818,18554.28
18554.28,18167.64,1429252224,-36.08911938,437.77,95.0499,0.10818,18435.87
18435.87,18443.69,1239394688,-13.01659542,203.13,96.366,0.10818,18825.3
18825.3,18762.65,1475433984,36.27414666,479.77,97.0584,0.10818,18947.12
18947.12,19036.13,1217602688,84.19670359,263.46,96.8048,0.10818,18777.04
18777.04,18961.16,1232809344,107.2157245,204.2,96.8792,0.10818,18903.02
18903.02,18826.94,1101506176,134.078425,148.47,97.6195,0.10818,18935.71
18935.71,19046.16,1781819264,156.2044903,271.41,97.2199,0.10818,19083.1
19083.1,18924.31,1820071552,183.5172253,417.65,96.8961,0.10818,18683.24
18683.24,18827.11,1483195776,170.9270636,441.88,96.9097,0.10818,18926.91
18926.91,18941.32,1570013952,178.5531527,468.65,97.8856,0.10818,19116.41
19116.41,19029.44,1458861952,197.6100241,240.18,97.9926,0.10818,19265.6
19265.6,19194.34,1213159936,222.1898519,177.74,99.1658,0.10818,19642.74
19642.74,19411.51,1688006272,269.0007159,418.81,99.0496,0.10818,19671.26
19671.26,19457.05,1312038016,304.8854587,217,99.1696,0.10818,19691.39
19691.39,19602.01,1313375104,331.1316194,122.11,98.9696,0.10818,19697.77
19697.77,19644.65,1234688128,348.430217,127.84,98.5095,0.10818,19596.91
19596.91,19495.26,1390611328,349.9667225,308.86,99.1003,0.10818,19393.69
19393.69,19263.96,1115320448,330.9710306,344.87,99.3841,0.10818,19630.63
19630.63,19641.67,1454083456,331.217813,332.32,99.6525,0.10818,19649.18
19649.18,19771.86,1267255808,329.1163711,209.37,99.5715,0.10818,19859.81
19859.81,19851.24,1396223104,340.5217215,309.88,98.9779,0.10818,19879.81
19879.81,19800.2,1097183104,347.1723895,164.07,99.6025,0.10818,19924.89
19924.89,19875.99,1338516096,352.0227717,119.24,99.6308,0.10818,19847.58
19847.58,19856.84,1332284288,345.6440937,138.36,99.7437,0.10818,19944.41
19944.41,19929.97,1172733184,344.4319204,144.86,99.8394,0.10818,19883.94
19883.94,19994.05,1146350464,334.7332442,162.8,100.0768,0.10818,19747.47
19747.47,19857.38,1612377088,312.4334467,176.27,100.2351,0.10818,20012.4
20012.4,19799.08,1330832384,312.5356173,264.93,99.7855,0.10818,19938.13
19938.13,19957.5,1158614912,303.1293337,86.18,99.9883,0.10818,19939.9
19939.9,19894.63,1162239360,292.4464696,105.14,97.8693,0.10818,19504.48
19504.48,19616.52,1341391360,246.0096219,495.36,98.3092,0.10818,19698.15
19698.15,19710.39,1033324608,222.2734066,307.03,98.7079,0.10818,19492.6
19492.6,19689.87,1240731904,184.7464754,288.93,98.4238,0.10818,19301.07
19301.07,19391.5,1303407104,137.9609142,232.48,97.343,0.10818,19046.55
19046.55,19070.02,1197078144,79.42976605,275.29,97.9263,0.10818,19230.48
19230.48,19020.75,1657717120,47.33932504,261.46,97.5761,0.10818,18883.42
18883.42,18887.09,1342507264,-6.027935864,619.39,97.6446,0.10818,18565.9
18565.9,18869.04,1378237696,-73.10042876,335.36,98.1777,0.10818,19049.91
19049.91,18868.2,1438573696,-86.20656503,488.99,98.3706,0.10818,19353.56
19353.56,19364.57,1526616704,-71.26970239,457.26,99.0758,0.10818,18986.8
18986.8,19320.46,1991975936,-88.01204987,886.83,98.7112,0.10818,18916.02
18916.02,18845.5,1548386432,-105.7725552,335.67,98.4536,0.10818,18886.7
18886.7,18927.86,1356651264,-120.8210131,118.81,98.1859,0.10818,18789.69
18789.69,19071.41,1295178496,-138.9729273,290.47,97.939,0.10818,18769.06
18769.06,18823.91,1226235520,-153.2564734,126.26,97.8487,0.10818,18873.35
18873.35,18838.91,1022576768,-154.3813432,158.36,97.9719,0.10818,18982.23
18982.23,18843.39,968577216,-144.8177358,207.65,98.2621,0.10818,19033.71
19033.71,19070.83,1004735680,-131.5678698,130.95,98.2344,0.10818,18450.98
18450.98,18818.58,1402093696,-166.1731558,639.28,98.8466,0.10818,18374
18374,18398.76,1322792960,-197.5327028,219.86,99.3634,0.10818,18191.32
18191.32,18410.57,1421997056,-234.4238271,405.08,99.2229,0.10818,17767.34
17767.34,18139.77,1679857408,-294.4773994,423.98,98.2844,0.10818,17697.96
17697.96,17562.23,1843411072,-343.7066381,465.67,98.3897,0.10818,17218.96
17218.96,17470.93,1783878656,-416.5704959,513.18,98.9391,0.10818,17715.63
17715.63,17449.12,1458583808,-429.289923,498.79,98.9575,0.10818,17240.95
17240.95,17384.93,1782870400,-472.2293041,771.22,99.0721,0.10818,17147.11
17147.11,17522.46,1730200320,-507.9755507,540.27,98.9195,0.10818,16955.57
16955.57,16826.93,1572090752,-545.4725184,482.06,99.0998,0.10818,17048.37
17048.37,16902.29,1541592960,-561.2314244,275.66,99.1251,0.10818,16416.19
16416.19,17030.28,1777973760,-617.6126593,660.76,99.0828,0.10818,16017.26
16017.26,16466.86,2281710592,-686.5711464,717.32,99.0836,0.10818,16958.53
16958.53,16336.72,1867779456,-657.687213,976.7,99.5279,0.10818,17110.91
17110.91,17145.81,1569544576,-615.4066701,286.03,99.2929,0.10818,16708.9
16708.9,16833.13,1469503872,-607.336881,458.65,99.0243,0.10818,17163.92
17163.92,16949.19,1550352512,-557.795287,533.37,98.9821,0.10818,17041.45
17041.45,17059.84,1409305088,-522.3936929,293.31,98.5974,0.10818,17518.3
17518.3,17155.06,2943617024,-450.6648805,871.84,99.5558,0.10818,17865.23
17865.23,17699.6,2450222080,-361.6559833,387.07,99.0258,0.1,17750.68
17750.68,17716.52,2008337408,-296.9361239,180.57,98.8701,0.09909,17191.25
17191.25,17497.41,2284688128,-287.4726884,670.11,97.2096,0.09727,17044.99
17044.99,17071.11,2388022528,-288.4497382,267.68,96.5033,0.09727,16819.59
16819.59,16790.53,2599473920,-303.9086834,417.19,96.9734,0.09545,17004.3
17004.3,16620.91,2000712832,-297.8223449,546.71,96.7299,0.09545,16085.44
16085.44,16666.79,2282362368,-362.9592325,978.36,96.0238,0.09364,15713.39
15713.39,16127.86,2834864128,-439.5353212,733.04,95.7935,0.09091,14952.61
14952.61,15426.27,3405219328,-555.2108857,847.62,95.9536,0.08818,16022.58
16022.58,15248.38,2322380544,-554.1589674,1202.49,96.7358,0.08636,16054.43
16054.43,15849.47,2248919552,-544.4788722,531.98,96.8637,0.08091,15836.36
15836.36,16035.35,2040959616,-548.0857621,582.34,96.8524,0.07364,16196.8
16196.8,16138.08,1877781248,-515.9126329,501.23,96.8293,0.06727,15967.17
15967.17,16050.4,1617082752,-503.1444818,397.45,96.6038,0.06636,16111.05
16111.05,15851.39,1398256512,-475.9294975,370.57,97.3696,0.06545,16052.05
16052.05,16230.38,1652284160,-453.8900711,349.19,97.4617,0.06455,15915.79
15915.79,15851.13,1516494976,-442.3199213,298.28,97.5089,0.06364,16140.34
16140.34,15983.47,1698279936,-410.3014859,302.5,97.4384,0.06364,16188.41
16188.41,16311.52,1474359296,-376.7053727,332.16,98.1378,0.06273,16026.76
16026.76,16313.31,1642733312,-358.9858497,437.99,98.2616,0.06182,16085.51
16085.51,16013,1522592896,-336.3254159,242.05,98.3451,0.06182,16746.55
16746.55,16391.48,1750785280,-262.006211,729.74,98.1782,0.06182,16960.16
16960.16,16695.78,2013816320,-183.7529739,271.01,97.599,0.06182,17014.78
17014.78,16927.36,1836057344,-115.9922557,181.54,97.2084,0.06182,16911.32
16911.32,17024.64,1594899584,-69.83474423,131.67,97.116,0.06182,16783.15
16783.15,16889.48,1828058496,-43.10000169,341.1,97.1908,0.06182,16642.2
16642.2,16625.59,1606731136,-32.90668486,288.35,97.1776,0.06182,16852.35
16852.35,16811,1355659264,-7.781360455,245.4,96.1966,0.06182,16938.87
16938.87,16610.18,1980196096,18.89427958,439.55,96.2259,0.06182,17233.75
17233.75,17155.52,1408725632,63.10186902,352.48,96.581,0.06182,17117.07
17117.07,17219.89,1443362688,87.7105289,236.74,96.6511,0.06182,16974.45
16974.45,16981.36,1263750144,94.61417378,166.23,95.7504,0.06182,16936.38
16936.38,17107.6,1525125376,95.90786508,438.19,94.8074,0.06182,16724.81
16724.81,16883.75,1557485056,78.95109485,322.69,95.0613,0.06182,17048.55
17048.55,16937.31,1361613952,90.59156153,382.99,95.6661,0.06182,17000.98
17000.98,17066.27,1046809728,94.88444498,177.77,96.0527,0.06182,16892.33
16892.33,16979.39,1420924544,88.49927452,197.17,96.1199,0.06091,17002.75
17002.75,16949.53,1265023616,91.2965424,136.74,96.2626,0.06091,17134.37
17134.37,17129.27,1235432960,102.9473188,206.47,95.9617,0.06091,17103.53
17103.53,16985.28,1169529344,108.4420601,188.77,95.177,0.06091,16878.96
16878.96,17078.03,1311748096,93.59683401,227.62,94.8412,0.06091,16758.67
16758.67,16997.14,1574710016,71.30354479,274.98,94.6281,0.06091,16164.16
16164.16,16719.56,1783597824,5.599417399,645.66,94.5626,0.06091,16123.27
16123.27,16087.76,1448057344,-49.20386665,209.01,94.5767,0.06091,15732.82
15732.82,16044.23,1580774144,-122.7271933,424.72,94.6133,0.06091,15715.36
15715.36,15727.7,1504646656,-180.3251592,215.7,94.3598,0.06091,15749.84
15749.84,15739.26,1459678464,-220.6462419,234.89,94.5356,0.06,15821.52
15821.52,15597.04,1767876864,-244.0042839,555.83,94.2109,0.05909,15751.13
15751.13,15761.57,1298938112,-265.1392253,296.03,94.0088,0.05909,15928.79
15928.79,15719.24,1470034944,-264.5041027,269.42,94.044,0.05909,16381.22
16381.22,16142.71,1588092800,-224.9009257,476.8,94.8021,0.05909,16911.05
16911.05,16629.83,1754215296,-149.0441811,529.83,94.944,0.05909,16848.03
16848.03,16720.39,1332908928,-92.94098593,208.28,94.7018,0.05909,16275.95
16275.95,16521.25,1405745664,-93.562346,593.83,94.4656,0.04545,16874.44
16874.44,16582.66,1457415680,-45.24013699,624.38,94.1132,0.03273,16906.54
16906.54,17053.83,1439035392,-4.30461555,228.63,94.537,0.02909,17363.62
17363.62,17187.27,1658525440,64.27865185,475.16,94.6499,0.02636,17572.49
17572.49,17220.47,2282925824,133.9414551,380.1,95.0753,0.02364,17439.3
17439.3,17613.56,1716160256,176.3693327,209.69,94.757,0.02091,17353.28
17353.28,17358.56,1616024064,200.7386462,238.8,94.5137,0.01727,17290.49
17290.49,17369.68,1408987008,212.5349044,187.31,94.4046,0.01636,16666.05
16666.05,17438.99,2330777600,169.5420593,919.53,93.7716,0.01636,16147.38
16147.38,16357.1,1798741888,92.5507185,690.58,92.6008,0.01636,16106.72
16106.72,16212.67,1526701440,27.93162562,282.26,93.851,0.01636,16216.03
16216.03,16226.57,1187841152,-14.29429189,186.14,94.1528,0.01636,16565.19
16565.19,16307.5,1665010560,-19.3611584,371.6,94.2693,0.01636,16579.01
16579.01,16736.72,1435424512,-22.00783549,278.03,93.842,0.01636,16646.34
16646.34,16459.69,1387442432,-18.45958722,283.48,94.1655,0.01636,16412.21
16412.21,16804.17,1715832832,-34.146292,403.3,94.6182,0.01636,16466.4
16466.4,16391.92,1251209344,-41.72446478,240.7,94.5681,0.01636,16652.8
16652.8,16618.95,1176465408,-32.31677149,189.49,94.5705,0.01636,16644.69
16644.69,16611.4,1650558336,-25.22474089,282.3,95.196,0.01636,16646.66
16646.66,16807.46,1415542144,-19.22369423,250.88,95.3061,0.01636,16736.35
16736.35,16594.99,1263469952,-7.148188221,222.53,95.2969,0.01636,16654.6
16654.6,16671.28,1164683264,-4.127228377,318.51,95.244,0.01636,16498.76
16498.76,16605.04,1097033984,-14.14502647,183.23,95.632,0.01636,16757.35
16757.35,16764.35,1074332032,-1.204269682,307.27,95.3895,0.01636,16772.46
16772.46,16927.69,1219648384,10.15357987,214.39,95.1449,0.01636,16834.84
16834.84,16830.5,1118427008,23.91265198,128.63,95.7397,0.01636,17068.02
17068.02,16973.72,1002883200,53.02129648,233.18,95.7093,0.01636,17234.98
17234.98,17029.46,1566797056,88.54172968,262.72,95.8412,0.01636,16955.73
16955.73,17097.22,1336709760,93.08575307,326.06,95.4214,0.01636,16562.55
16562.55,16817.26,1427634944,64.22029273,430.26,95.5545,0.01636,16642.23
16642.23,16599.51,1106336384,47.22928771,161.54,93.9222,0.01636,16580.03
16580.03,16373.32,1221591808,28.41719787,319.59,94.0234,0.01636,16675.45
16675.45,16651.05,1090439168,20.96639018,164.78,93.8621,0.01636,16830.92
16830.92,16722.49,1121110400,27.29209482,249.21,93.5436,0.01636,16668.41
16668.41,16742.03,1154656256,18.9733495,243.15,94.0911,0.01636,16601.36
16601.36,16637.51,1549976064,6.890875545,172.3,94.6582,0.01636,16019.18
16019.18,16319.11,1261788416,-49.0956881,582.18,94.4217,0.01636,15859
15859,16001.19,1316932864,-105.1782016,320.41,94.9158,0.01636,15919.58
15919.58,15799.07,1367727744,-143.0862883,245.29,94.6106,0.01636,15434.14
15434.14,15871.22,1542472064,-209.8803016,523.6,94.6095,0.01455,15599.66
15599.66,15631.79,1671723008,-246.6161206,340.73,94.1537,0.01455,15965.3
15965.3,15839.06,1319840512,-243.4194418,435.78,93.6532,0.01455,16169.11
16169.11,15875.81,1208960640,-221.882563,431.34,94.069,0.01455,16065.72
16065.72,16095.81,1117115648,-210.7279992,188.46,93.5461,0.01455,16238.35
16238.35,16098.61,1108014592,-185.8161557,206.01,93.0873,0.01455,14952.02
14952.02,16333.87,2629808640,-266.793986,1525.16,95.4392,0.01455,15309.21
15309.21,15153.08,1619250176,-298.7039785,371.93,96.3817,0.01455,15323.14
15323.14,15094.71,1809145344,-319.1894259,456.03,96.0549,0.01455,15566.83
15566.83,15523.35,1473583360,-312.1621334,303.52,95.6621,0.01455,15575.92
15575.92,15752.71,1507293568,-302.3738885,214.86,95.9526,0.01364,15682.48
15682.48,15698.02,1199040640,-282.7586665,189.08,95.6655,0.01364,15775.8
15775.8,15554.04,1085337600,-256.7239636,251.39,95.5253,0.01364,15669.33
15669.33,15682.16,1092102528,-241.8941085,173.07,96.2122,0.01364,15378.99
15378.99,15434.46,1584485888,-250.6796738,501.35,96.1037,0.01364,15276.24
15276.24,15346.81,1272944256,-262.9027842,176.99,96.258,0.01364,15106.98
15106.98,15326.84,1294759936,-282.9854743,293.18,96.2966,0.01364,15708.82
15708.82,15375.94,1388511872,-247.4848415,709.69,96.5512,0.01364,16095.65
16095.65,15961.3,1850640640,-185.9923817,528.8,96.5086,0.01364,16231.43
16231.43,16343,1955764736,-124.8635043,348.6,96.3202,0.01364,16385.89
16385.89,16242.2,1361099264,-63.22596777,169.47,96.123,0.01364,16497.85
16497.85,16396.12,1718874496,-5.282644683,221.43,96.6855,0.01364,16723.31
16723.31,16612.09,1316354560,58.16015996,228.86,97.0385,0.01364,16681.89
16681.89,16646.92,1205431296,103.8991076,169.28,97.1415,0.01364,16810.22
16810.22,16855.18,1347707520,148.7875811,257.07,96.9488,0.01364,16627.25
16627.25,16612.9,1008359296,167.6651306,243.24,97.3526,0.01364,16620.29
16620.29,16655.81,1028529216,179.9893061,166.32,97.2587,0.01364,16383.04
16383.04,16535.81,1294416000,168.667913,297.19,97.1654,0.01364,16664.82
16664.82,16526.06,1555331456,180.3539109,438.39,96.7846,0.01364,16476.84
16476.84,16596.15,1263987456,172.4587364,214.54,96.6868,0.01364,16569.27
16569.27,16359.68,2345643776,171.68105,504.84,95.5534,0.01364,16635.77
16635.77,16415.31,1741394432,174.4201157,358.34,95.7776,0.01364,16391.45
16391.45,16469.68,1319496320,155.0884992,244.32,95.0976,0.01364,16083.11
16083.11,16227.28,1553633536,113.5783324,334.78,95.5488,0.01364,16254.89
16254.89,16168.34,1600004736,93.4650298,349.08,95.778,0.01364,16254.45
16254.45,16278.99,1293738240,76.60651606,125.28,96.2846,0.01364,16650.57
16650.57,16462.29,1415932800,94.12458631,397.59,96.3728,0.01364,16764.97
16764.97,16632.41,1275349120,115.9028512,149.03,96.1306,0.01364,16735.12
16735.12,16699.08,1137536256,129.2635675,165.27,95.5912,0.01364,16919.92
16919.92,16877.18,1191199104,153.0001565,208.55,95.7057,0.01364,16869.56
16869.56,16866.89,837237696,165.8362857,87.53,95.6205,0.01364,16596.51
16596.51,16878.66,1100296192,152.2214434,291.06,94.7949,0.01364,16745.64
16745.64,16596.26,1174057088,151.7162372,175.85,94.7246,0.01364,16486.01
16486.01,16649.91,1304409088,128.8802353,264.23,94.1869,0.01364,16545.82
16545.82,16558.38,1218654336,114.2912283,160.42,94.4965,0.01364,16598.19
16598.19,16599.26,952953600,105.7362943,90.29,94.5381,0.01364,16497.36
16497.36,16549.82,1075619200,89.78531985,211.63,94.5258,0.01364,16597.3
16597.3,16550.21,911062016,84.23734477,150.71,94.7748,0.01364,16555.95
16555.95,16580.15,929037120,75.6320954,107.95,94.7254,0.01364,16360.71
16360.71,16485.55,1046418624,52.45348584,235.52,95.47,0.01364,16737.49
16737.49,16631.06,1139114112,63.75237025,403.93,95.5805,0.01364,16725.36
16725.36,16690.98,1037439296,70.9106145,74.31,96.0527,0.01364,16887.4
16887.4,16857.83,1502896128,88.63709515,192.5,95.9868,0.01364,16926.84
16926.84,16885.16,1314819072,104.661465,76.62,95.6454,0.01364,16925.68
16925.68,16903.78,1161740160,115.9309118,98.37,95.8821,0.01364,17037.63
17037.63,17131.52,1274213632,132.3695848,230.68,95.7791,0.01364,17081.98
17081.98,17035.03,1082843520,147.2782935,74.95,94.8647,0.01364,17012.44
17012.44,16937.38,1324775296,151.7331701,178.78,94.963,0.01364,16958.77
16958.77,16984,1112661248,149.2129376,175.79,95.01,0.01364,16965.76
16965.76,16994.37,1239161856,146.095571,127.69,95.3598,0.01364,16672.92
16672.92,16748.36,1127788288,118.6278272,364.22,95.1432,0.01364,16729.04
16729.04,16764.65,982281792,100.23244,128.66,95.5621,0.01364,16614.24
16614.24,16632.06,1162843648,75.52001493,143.24,95.3221,0.01364,16405.01
16405.01,16512.42,1178319744,38.6070891,254.46,95.2628,0.01364,16519.29
16519.29,16458.74,1271304448,18.36309206,127.83,96.0335,0.01273,16492.15
16492.15,16403.22,1214978944,0.128130369,188.48,96.0086,0.01273,16807.62
16807.62,16471.85,1911079040,11.0057173,423.98,95.5055,0.01273,16754.02
16754.02,16759.84,1379554176,15.12683849,83.06,95.5001,0.01182,16544.56
16544.56,16707.45,1028528000,1.474191691,239.09,95.2986,0.01182,16683.93
16683.93,16390.91,1570779392,1.878708396,398.52,95.4499,0.01091,16465.4
16465.4,16504.99,1122356480,-15.25836494,298.9,95.4275,0.01091,16693.71
16693.71,16606.3,1227307008,-10.29819886,291.03,95.5172,0.01,16449.84
16449.84,16474.45,1243705088,-25.74868756,285.93,95.4426,0.00909,16459.57
