close,open,volume,MACD,ATR,USDollarIndex,TIBOR
19909.09,19731.57,1616132864.00,-56.45,271.16,97.97,0.11
20133.90,19999.84,2043850880.00,-19.64,259.48,98.06,0.11
20187.65,20227.28,2009497856.00,7.02,258.76,97.31,0.11
20020.04,20142.47,1397048424.00,-2.35,257.34,96.91,0.11
19983.32,20063.80,1234982912.00,-17.10,249.47,96.76,0.11
20058.95,20068.65,1387061760.00,-20.07,245.58,96.08,0.11
19520.01,19847.50,1890591232.00,-93.90,202.25,94.83,0.11
19531.63,19510.85,1540561664.00,-137.78,201.50,95.24,0.11
19291.99,19356.46,1657409408.00,-192.35,210.35,94.60,0.11
19379.19,19315.63,1815706240.00,-208.60,215.56,94.81,0.11
19620.91,19637.58,2144466176.00,-179.79,230.62,95.04,0.11
19624.84,19608.23,2034636160.00,-154.18,231.11,94.54,0.11
19764.72,19568.76,1936066560.00,-114.22,234.67,93.67,0.11
19570.24,19661.52,1717297792.00,-109.77,232.26,93.39,0.11
19732.92,19693.17,1784471168.00,-81.98,225.54,93.27,0.11
19890.27,19766.16,2068062208.00,-41.51,219.95,94.17,0.11
20026.38,19977.14,1840947456.00,2.17,224.34,95.31,0.11
20196.56,20175.59,1763706880.00,49.91,229.96,95.63,0.11
20202.87,20215.46,1818142592.00,76.68,228.94,95.41,0.11
20264.41,20208.85,1414911232.00,95.76,228.72,96.20,0.11
20413.77,20331.92,1398429952.00,120.02,199.94,96.38,0.11
20437.48,20431.27,1308237056.00,129.94,196.00,97.29,0.11
20472.58,20380.64,1847242368.00,131.51,187.16,97.27,0.11
20551.46,20590.28,2414885376.00,133.05,188.30,96.95,0.11
20563.15,20510.27,2411130880.00,125.62,175.99,96.86,0.11
20569.87,20444.54,1733697792.00,112.03,177.85,97.46,0.11
20543.19,20604.67,2004302592.00,90.77,167.29,95.93,0.11
20473.51,20443.15,1686831872.00,60.13,162.11,95.35,0.11
20488.19,20539.94,1716789632.00,35.84,157.38,95.59,0.11
20460.90,20398.76,1657960576.00,11.37,155.07,96.37,0.11
20457.19,20537.85,1397994880.00,-8.95,154.24,95.24,0.11
20096.30,20293.05,1607321984.00,-71.17,162.04,95.18,0.11
20046.36,20126.36,1832266240.00,-116.54,169.43,94.66,0.11
20382.97,20183.61,1503789952.00,-99.37,182.94,95.14,0.11
20407.08,20431.78,1899209344.00,-83.56,179.57,94.97,0.11
20387.79,20205.10,1156518144.00,-74.77,187.20,94.79,0.11
20257.94,20332.83,1330346368.00,-84.80,187.46,94.95,0.11
20219.27,20306.10,1241576576.00,-94.25,188.44,94.25,0.11
19990.82,20193.59,1345347456.00,-126.87,195.64,94.03,0.11
20174.24,20152.41,1608632960.00,-119.42,196.96,94.10,0.11
20428.19,20174.14,1404828160.00,-77.99,204.80,94.34,0.11
20809.42,20547.74,1833293440.00,-1.01,221.64,95.42,0.11
20868.03,20889.32,1666631808.00,53.05,223.72,95.28,0.11
20771.40,20777.69,1282642816.00,69.98,222.60,95.21,0.11
20706.15,20758.43,1401236608.00,66.58,219.02,95.43,0.11
20109.95,20305.97,1652924928.00,-17.29,236.97,94.95,0.11
20235.73,20174.61,1681451648.00,-55.02,228.73,95.50,0.11
20329.32,20291.05,1235690624.00,-65.84,213.36,96.25,0.11
20522.50,20565.94,1377969024.00,-46.35,225.25,96.13,0.11
20539.79,20476.69,1458039936.00,-31.24,219.84,95.95,0.11
20112.12,20200.15,1636786560.00,-76.38,246.55,96.26,0.11
20376.59,20354.23,1393435136.00,-68.41,255.07,96.74,0.11
19737.64,20282.49,2075793280.00,-142.71,284.38,96.21,0.11
19855.50,19422.78,2529246208.00,-167.77,322.71,96.43,0.11
19779.83,19829.93,1930315520.00,-184.97,322.63,95.85,0.11
20089.77,19929.92,1390211584.00,-146.71,319.71,96.79,0.11
20385.33,20355.33,1617577600.00,-77.18,334.17,96.65,0.11
20463.33,20478.85,1271335296.00,-19.30,334.30,97.16,0.11
20600.12,20588.98,1367993728.00,35.80,335.26,97.66,0.11
20650.92,20646.63,1181347200.00,75.20,295.68,97.96,0.11
20841.97,20763.31,1345399680.00,120.44,300.38,97.34,0.11
20593.67,20657.80,1453718656.00,110.61,310.69,97.43,0.11
20683.95,20693.57,1190599168.00,109.73,299.42,97.22,0.11
20544.53,20603.63,1106733440.00,84.96,301.55,97.24,0.11
20350.10,20374.05,1226198528.00,39.28,282.85,96.55,0.11
20328.89,20188.57,1498044416.00,4.92,285.50,96.65,0.11
20302.91,20425.69,1328405376.00,-21.17,255.61,97.19,0.11
20522.83,20450.61,1814344320.00,-9.27,222.78,97.49,0.11
20585.24,20506.55,1754181760.00,5.73,212.81,97.23,0.11
20548.11,20540.21,1736000256.00,9.17,201.98,97.49,0.11
20520.36,20462.18,1666703872.00,6.36,184.68,97.94,0.11
20614.06,20490.15,1735024384.00,15.27,194.27,97.92,0.11
20664.44,20768.77,1670153216.00,25.50,198.15,97.81,0.11
20724.56,20601.57,1470487040.00,37.19,207.27,97.62,0.11
20808.69,20618.31,1387219840.00,52.18,207.61,97.19,0.11
20720.75,20920.60,1591786112.00,46.36,214.69,97.20,0.11
20392.77,20632.68,1703267328.00,-2.94,236.34,96.33,0.11
20595.55,20392.54,1674255488.00,-9.16,248.54,96.38,0.11
20519.45,20518.36,1394496512.00,-23.62,238.18,96.60,0.11
20620.26,20600.16,1065872000.00,-19.85,223.64,96.82,0.11
20554.47,20640.59,1130935808.00,-26.08,216.32,97.00,0.11
20222.63,20467.49,1455495296.00,-72.15,220.30,96.44,0.11
20033.52,20194.26,1478936448.00,-122.38,227.07,95.78,0.11
19435.83,19711.34,1898941568.00,-224.47,256.28,94.86,0.11
18540.68,19075.05,2744265984.00,-391.16,315.81,93.52,0.11
17806.70,18171.66,3355717888.00,-568.14,375.97,94.01,0.11
18376.83,17894.29,2467737088.00,-574.55,413.48,95.34,0.11
18574.44,18680.47,1920573952.00,-519.94,431.11,95.77,0.11
19136.32,18908.73,2051547008.00,-382.28,460.72,95.77,0.11
18890.48,19006.98,1676295040.00,-302.01,462.26,95.99,0.11
18165.69,18763.72,1767900032.00,-322.34,484.20,95.32,0.11
18095.40,17861.81,1978854144.00,-320.41,504.43,95.91,0.11
18182.39,18359.53,1430480896.00,-283.80,523.38,96.40,0.11
17792.16,18312.13,1711334400.00,-287.66,562.99,96.25,0.11
17860.47,17674.82,1646478848.00,-257.49,592.78,96.15,0.11
17427.08,17941.91,1548652544.00,-271.01,607.81,95.88,0.11
18770.51,17758.13,2017365632.00,-83.82,688.54,95.89,0.11
18299.62,18418.64,1726520448.00,-12.02,704.02,95.55,0.11
18264.22,18155.71,2014885632.00,39.31,654.14,95.17,0.11
17965.70,18341.01,1265053184.00,41.45,606.36,95.26,0.11
18026.48,18082.72,1463679360.00,58.40,580.31,95.63,0.11
18171.60,18238.15,1260305280.00,94.38,568.33,95.34,0.11
18432.27,18361.99,1309255936.00,154.94,545.35,94.55,0.11
18070.21,18275.48,1719873152.00,147.89,543.65,95.16,0.11
17571.83,17803.41,1679308160.00,81.10,527.48,96.27,0.11
17880.51,17618.30,1848273664.00,83.19,512.24,96.26,0.11
17645.11,17811.12,1308489728.00,58.71,507.79,95.97,0.11
16930.84,17359.38,2063070976.00,-42.40,510.62,95.91,0.11
17388.15,17193.84,1565478656.00,-36.60,510.28,96.27,0.11
17722.42,17479.97,1612367360.00,20.29,502.89,96.15,0.11
17725.13,17564.39,1252826752.00,63.84,423.92,95.92,0.11
18005.49,17921.00,1209064448.00,132.04,391.06,96.08,0.11
18186.10,18302.41,1475579776.00,199.09,400.25,95.46,0.11
18322.98,18168.20,1607574272.00,255.87,394.33,95.59,0.11
18141.17,18310.62,1583201536.00,261.97,388.27,95.29,0.11
18438.67,18281.51,1849597440.00,296.57,390.56,94.90,0.11
18234.74,18335.15,1443259520.00,282.54,384.72,94.78,0.11
17891.00,18106.66,1449950208.00,220.27,387.61,93.91,0.11
18096.90,17804.91,1317196416.00,200.70,381.48,94.45,0.11
18291.80,18300.83,1295976704.00,207.04,374.60,94.73,0.11
18131.23,18282.78,1213488640.00,183.45,368.30,94.92,0.11
18207.15,18245.54,1188175488.00,172.10,323.89,94.86,0.11
18554.28,18167.64,1429252224.00,203.25,317.30,95.05,0.11
18435.87,18443.69,1239394688.00,199.52,300.13,96.37,0.11
18825.30,18762.65,1475433984.00,238.48,317.41,97.06,0.11
18947.12,19036.13,1217602688.00,267.46,310.92,96.80,0.11
18777.04,18961.16,1232809344.00,250.80,299.27,96.88,0.11
18903.02,18826.94,1101506176.00,243.62,285.87,97.62,0.11
18935.71,19046.16,1781819264.00,230.30,285.32,97.22,0.11
19083.10,18924.31,1820071552.00,227.94,293.91,96.90,0.11
18683.24,18827.11,1483195776.00,162.21,310.12,96.91,0.11
18926.91,18941.32,1570013952.00,141.97,314.79,97.89,0.11
19116.41,19029.44,1458861952.00,144.06,302.48,97.99,0.11
19265.60,19194.34,1213159936.00,154.58,293.71,99.17,0.11
19642.74,19411.51,1688006272.00,198.56,306.79,99.05,0.11
19671.26,19457.05,1312038016.00,216.26,313.58,99.17,0.11
19691.39,19602.01,1313375104.00,215.01,291.03,98.97,0.11
19697.77,19644.65,1234688128.00,199.68,285.66,98.51,0.11
19596.91,19495.26,1390611328.00,162.20,273.45,99.10,0.11
19393.69,19263.96,1115320448.00,99.37,279.26,99.38,0.11
19630.63,19641.67,1454083456.00,79.89,288.41,99.65,0.11
19649.18,19771.86,1267255808.00,60.55,292.76,99.57,0.11
19859.81,19851.24,1396223104.00,66.69,295.51,98.98,0.11
19879.81,19800.20,1097183104.00,63.99,277.40,99.60,0.11
19924.89,19875.99,1338516096.00,58.95,254.35,99.63,0.11
19847.58,19856.84,1332284288.00,36.96,230.76,99.74,0.11
19944.41,19929.97,1172733184.00,27.63,223.95,99.84,0.11
19883.94,19994.05,1146350464.00,6.58,222.89,100.08,0.11
19747.47,19857.38,1612377088.00,-30.41,205.56,100.24,0.11
20012.40,19799.08,1330832384.00,-24.17,208.98,99.79,0.11
19938.13,19957.50,1158614912.00,-34.38,206.42,99.99,0.11
19939.90,19894.63,1162239360.00,-44.60,204.80,97.87,0.11
19504.48,19616.52,1341391360.00,-109.98,218.12,98.31,0.11
19698.15,19710.39,1033324608.00,-125.96,215.42,98.71,0.11
19492.60,19689.87,1240731904.00,-160.81,212.32,98.42,0.11
19301.07,19391.50,1303407104.00,-203.51,213.97,97.34,0.11
19046.55,19070.02,1197078144.00,-256.45,211.50,97.93,0.11
19230.48,19020.75,1657717120.00,-256.51,218.45,97.58,0.11
18883.42,18887.09,1342507264.00,-290.59,254.18,97.64,0.11
18565.90,18869.04,1378237696.00,-339.79,268.25,98.18,0.11
19049.91,18868.20,1438573696.00,-292.80,292.83,98.37,0.11
19353.56,19364.57,1526616704.00,-210.34,313.86,99.08,0.11
18986.80,19320.46,1991975936.00,-195.06,364.62,98.71,0.11
18916.02,18845.50,1548386432.00,-184.47,369.67,98.45,0.11
18886.70,18927.86,1356651264.00,-171.65,372.00,98.19,0.11
18789.69,19071.41,1295178496.00,-166.36,385.24,97.94,0.11
18769.06,18823.91,1226235520.00,-155.94,358.87,97.85,0.11
18873.35,18838.91,1022576768.00,-126.56,348.25,97.97,0.11
18982.23,18843.39,968577216.00,-85.94,342.45,98.26,0.11
19033.71,19070.83,1004735680.00,-47.55,335.20,98.23,0.11
18450.98,18818.58,1402093696.00,-93.41,361.20,98.85,0.11
18374.00,18398.76,1322792960.00,-124.90,358.22,99.36,0.11
18191.32,18410.57,1421997056.00,-158.95,342.92,99.22,0.11
17767.34,18139.77,1679857408.00,-223.25,349.25,98.28,0.11
17697.96,17562.23,1843411072.00,-257.36,347.58,98.39,0.11
17218.96,17470.93,1783878656.00,-322.47,351.58,98.94,0.11
17715.63,17449.12,1458583808.00,-278.33,323.86,98.96,0.11
17240.95,17384.93,1782870400.00,-291.37,354.97,99.07,0.11
17147.11,17522.46,1730200320.00,-290.29,385.07,98.92,0.11
16955.57,16826.93,1572090752.00,-292.22,398.76,99.10,0.11
17048.37,16902.29,1541592960.00,-258.99,409.43,99.13,0.11
16416.19,17030.28,1777973760.00,-297.41,445.32,99.08,0.11
16017.26,16466.86,2281710592.00,-348.26,481.72,99.08,0.11
16958.53,16336.72,1867779456.00,-232.39,542.13,99.53,0.11
17110.91,17145.81,1569544576.00,-118.26,516.90,99.29,0.11
16708.90,16833.13,1469503872.00,-81.70,533.96,99.02,0.11
17163.92,16949.19,1550352512.00,13.91,543.12,98.98,0.11
17041.45,17059.84,1409305088.00,67.77,533.79,98.60,0.11
17518.30,17155.06,2943617024.00,168.98,562.80,99.56,0.11
17865.23,17699.60,2450222080.00,277.60,553.79,99.03,0.10
17750.68,17716.52,2008337408.00,325.63,531.06,98.87,0.10
17191.25,17497.41,2284688128.00,275.65,523.84,97.21,0.10
17044.99,17071.11,2388022528.00,218.95,504.37,96.50,0.10
16819.59,16790.53,2599473920.00,150.43,499.73,96.97,0.10
17004.30,16620.91,2000712832.00,130.08,519.09,96.73,0.10
16085.44,16666.79,2282362368.00,-0.15,541.78,96.02,0.09
15713.39,16127.86,2834864128.00,-122.65,542.90,95.79,0.09
14952.61,15426.27,3405219328.00,-283.20,533.68,95.95,0.09
16022.58,15248.38,2322380544.00,-224.87,599.14,96.74,0.09
16054.43,15849.47,2248919552.00,-164.41,604.38,96.86,0.08
15836.36,16035.35,2040959616.00,-137.30,607.88,96.85,0.07
16196.80,16138.08,1877781248.00,-58.36,622.73,96.83,0.07
15967.17,16050.40,1617082752.00,-26.26,588.85,96.60,0.07
16111.05,15851.39,1398256512.00,22.53,587.67,97.37,0.07
16052.05,16230.38,1652284160.00,53.29,599.71,97.46,0.06
15915.79,15851.13,1516494976.00,61.14,573.15,97.51,0.06
16140.34,15983.47,1698279936.00,100.15,575.64,97.44,0.06
16188.41,16311.52,1474359296.00,133.87,569.57,98.14,0.06
16026.76,16313.31,1642733312.00,135.45,561.80,98.26,0.06
16085.51,16013.00,1522592896.00,144.61,509.21,98.35,0.06
16746.55,16391.48,1750785280.00,234.60,508.97,98.18,0.06
16960.16,16695.78,2013816320.00,312.89,467.78,97.60,0.06
17014.78,16927.36,1836057344.00,358.73,394.86,97.21,0.06
16911.32,17024.64,1594899584.00,360.83,366.27,97.12,0.06
16783.15,16889.48,1828058496.00,331.44,349.03,97.19,0.06
16642.20,16625.59,1606731136.00,281.46,333.83,97.18,0.06
16852.35,16811.00,1355659264.00,265.37,322.97,96.20,0.06
16938.87,16610.18,1980196096.00,254.98,327.89,96.23,0.06
17233.75,17155.52,1408725632.00,274.71,328.13,96.58,0.06
17117.07,17219.89,1443362688.00,259.15,323.73,96.65,0.06
16974.45,16981.36,1263750144.00,218.36,314.00,95.75,0.06
16936.38,17107.60,1525125376.00,176.76,321.57,94.81,0.06
16724.81,16883.75,1557485056.00,114.28,313.34,95.06,0.06
17048.55,16937.31,1361613952.00,110.05,323.41,95.67,0.06
17000.98,17066.27,1046809728.00,94.91,283.98,96.05,0.06
16892.33,16979.39,1420924544.00,65.71,278.70,96.12,0.06
17002.75,16949.53,1265023616.00,57.04,275.50,96.26,0.06
17134.37,17129.27,1235432960.00,64.28,280.85,95.96,0.06
17103.53,16985.28,1169529344.00,60.21,269.97,95.18,0.06
16878.96,17078.03,1311748096.00,24.42,265.63,94.84,0.06
16758.67,16997.14,1574710016.00,-16.14,267.74,94.63,0.06
16164.16,16719.56,1783597824.00,-118.04,282.46,94.56,0.06
16123.27,16087.76,1448057344.00,-182.11,272.22,94.58,0.06
15732.82,16044.23,1580774144.00,-263.33,285.64,94.61,0.06
15715.36,15727.70,1504646656.00,-302.82,289.18,94.36,0.06
15749.84,15739.26,1459678464.00,-306.77,274.66,94.54,0.06
15821.52,15597.04,1767876864.00,-282.79,291.31,94.21,0.06
15751.13,15761.57,1298938112.00,-260.05,285.10,94.01,0.06
15928.79,15719.24,1470034944.00,-207.02,291.64,94.04,0.06
16381.22,16142.71,1588092800.00,-102.25,311.62,94.80,0.06
16911.05,16629.83,1754215296.00,39.57,339.70,94.94,0.06
16848.03,16720.39,1332908928.00,121.42,339.82,94.70,0.06
16275.95,16521.25,1405745664.00,96.14,368.76,94.47,0.05
16874.44,16582.66,1457415680.00,154.23,397.10,94.11,0.03
16906.54,17053.83,1439035392.00,188.88,393.79,94.54,0.03
17363.62,17187.27,1658525440.00,260.84,381.61,94.65,0.03
17572.49,17220.47,2282925824.00,320.13,393.83,95.08,0.02
17439.30,17613.56,1716160256.00,323.99,378.47,94.76,0.02
17353.28,17358.56,1616024064.00,298.18,380.12,94.51,0.02
17290.49,17369.68,1408987008.00,257.42,376.72,94.40,0.02
16666.05,17438.99,2330777600.00,137.15,402.70,93.77,0.02
16147.38,16357.10,1798741888.00,-13.47,430.88,92.60,0.02
16106.72,16212.67,1526701440.00,-114.17,431.80,93.85,0.02
16216.03,16226.57,1187841152.00,-158.89,411.04,94.15,0.02
16565.19,16307.50,1665010560.00,-135.22,399.74,94.27,0.02
16579.01,16736.72,1435424512.00,-112.41,404.72,93.84,0.02
16646.34,16459.69,1387442432.00,-84.25,382.55,94.17,0.02
16412.21,16804.17,1715832832.00,-92.50,366.76,94.62,0.02
16466.40,16391.92,1251209344.00,-86.13,367.62,94.57,0.02
16652.80,16618.95,1176465408.00,-53.85,347.22,94.57,0.02
16644.69,16611.40,1650558336.00,-31.73,340.23,95.20,0.02
16646.66,16807.46,1415542144.00,-15.78,343.17,95.31,0.02
16736.35,16594.99,1263469952.00,6.69,342.01,95.30,0.02
16654.60,16671.28,1164683264.00,10.19,351.38,95.24,0.02
16498.76,16605.04,1097033984.00,-7.88,298.79,95.63,0.02
16757.35,16764.35,1074332032.00,14.40,271.41,95.39,0.02
16772.46,16927.69,1219648384.00,29.70,266.56,95.14,0.02
16834.84,16830.50,1118427008.00,45.77,262.45,95.74,0.02
17068.02,16973.72,1002883200.00,83.19,252.57,95.71,0.02
17234.98,17029.46,1566797056.00,123.38,251.47,95.84,0.02
16955.73,17097.22,1336709760.00,105.98,254.51,95.42,0.02
16562.55,16817.26,1427634944.00,38.60,256.44,95.55,0.02
16642.23,16599.51,1106336384.00,3.69,250.79,93.92,0.02
16580.03,16373.32,1221591808.00,-27.15,260.08,94.02,0.02
16675.45,16651.05,1090439168.00,-33.64,251.68,93.86,0.02
16830.92,16722.49,1121110400.00,-16.79,251.56,93.54,0.02
16668.41,16742.03,1154656256.00,-26.74,253.04,94.09,0.02
16601.36,16637.51,1549976064.00,-40.72,242.59,94.66,0.02
16019.18,16319.11,1261788416.00,-122.16,271.09,94.42,0.02
15859.00,16001.19,1316932864.00,-187.46,272.03,94.92,0.02
15919.58,15799.07,1367727744.00,-210.62,274.24,94.61,0.02
15434.14,15871.22,1542472064.00,-275.37,302.45,94.61,0.01
15599.66,15631.79,1671723008.00,-279.07,310.13,94.15,0.01
15965.30,15839.06,1319840512.00,-218.14,322.49,93.65,0.01
16169.11,15875.81,1208960640.00,-140.05,330.01,94.07,0.01
16065.72,16095.81,1117115648.00,-94.20,312.74,93.55,0.01
16238.35,16098.61,1108014592.00,-35.50,315.92,93.09,0.01
14952.02,16333.87,2629808640.00,-157.96,402.03,95.44,0.01
15309.21,15153.08,1619250176.00,-177.43,416.83,96.38,0.01
15323.14,15094.71,1809145344.00,-174.72,431.60,96.05,0.01
15566.83,15523.35,1473583360.00,-128.53,435.91,95.66,0.01
15575.92,15752.71,1507293568.00,-87.16,438.95,95.95,0.01
15682.48,15698.02,1199040640.00,-38.35,410.87,95.67,0.01
15775.80,15554.04,1085337600.00,10.98,405.94,95.53,0.01
15669.33,15682.16,1092102528.00,32.51,400.78,96.21,0.01
15378.99,15434.46,1584485888.00,11.95,399.19,96.10,0.01
15276.24,15346.81,1272944256.00,-10.00,387.50,96.26,0.01
15106.98,15326.84,1294759936.00,-40.13,377.31,96.30,0.01
15708.82,15375.94,1388511872.00,24.70,397.19,96.55,0.01
16095.65,15961.30,1850640640.00,118.15,421.50,96.51,0.01
16231.43,16343.00,1955764736.00,192.32,431.69,96.32,0.01
16385.89,16242.20,1361099264.00,252.48,334.85,96.12,0.01
16497.85,16396.12,1718874496.00,294.69,324.10,96.69,0.01
16723.31,16612.09,1316354560.00,337.26,307.88,97.04,0.01
16681.89,16646.92,1205431296.00,342.99,298.29,97.14,0.01
16810.22,16855.18,1347707520.00,346.22,301.30,96.95,0.01
16627.25,16612.90,1008359296.00,307.18,305.17,97.35,0.01
16620.29,16655.81,1028529216.00,265.46,299.10,97.26,0.01
16383.04,16535.81,1294416000.00,194.25,307.96,97.17,0.01
16664.82,16526.06,1555331456.00,174.10,303.47,96.78,0.01
16476.84,16596.15,1263987456.00,126.65,306.15,96.69,0.01
16569.27,16359.68,2345643776.00,100.07,321.27,95.55,0.01
16635.77,16415.31,1741394432.00,84.44,296.17,95.78,0.01
16391.45,16469.68,1319496320.00,36.62,275.85,95.10,0.01
16083.11,16227.28,1553633536.00,-37.12,274.86,95.55,0.01
16254.89,16168.34,1600004736.00,-61.88,287.69,95.78,0.01
16254.45,16278.99,1293738240.00,-76.47,280.82,96.28,0.01
16650.57,16462.29,1415932800.00,-33.15,292.88,96.37,0.01
16764.97,16632.41,1275349120.00,8.32,291.43,96.13,0.01
16735.12,16699.08,1137536256.00,28.04,284.87,95.59,0.01
16919.92,16877.18,1191199104.00,60.41,282.39,95.71,0.01
16869.56,16866.89,837237696.00,68.86,276.77,95.62,0.01
16596.51,16878.66,1100296192.00,33.31,276.33,94.79,0.01
16745.64,16596.26,1174057088.00,25.84,257.58,94.72,0.01
16486.01,16649.91,1304409088.00,-15.87,261.13,94.19,0.01
16545.82,16558.38,1218654336.00,-36.04,236.52,94.50,0.01
16598.19,16599.26,952953600.00,-42.52,217.38,94.54,0.01
16497.36,16549.82,1075619200.00,-59.54,215.04,94.53,0.01
16597.30,16550.21,911062016.00,-56.50,201.89,94.77,0.01
16555.95,16580.15,929037120.00,-58.97,184.67,94.73,0.01
16360.71,16485.55,1046418624.00,-84.26,192.55,95.47,0.01
16737.49,16631.06,1139114112.00,-49.33,193.00,95.58,0.01
16725.36,16690.98,1037439296.00,-28.01,187.66,96.05,0.01
16887.40,16857.83,1502896128.00,5.95,189.61,95.99,0.01
16926.84,16885.16,1314819072.00,30.40,180.18,95.65,0.01
16925.68,16903.78,1161740160.00,42.35,180.96,95.88,0.01
17037.63,17131.52,1274213632.00,60.18,176.64,95.78,0.01
17081.98,17035.03,1082843520.00,72.00,169.44,94.86,0.01
17012.44,16937.38,1324775296.00,64.73,163.33,94.96,0.01
16958.77,16984.00,1112661248.00,47.75,164.43,95.01,0.01
16965.76,16994.37,1239161856.00,33.21,167.10,95.36,0.01
16672.92,16748.36,1127788288.00,-17.38,178.00,95.14,0.01
16729.04,16764.65,982281792.00,-43.34,176.43,95.56,0.01
16614.24,16632.06,1162843648.00,-74.21,178.95,95.32,0.01
16405.01,16512.42,1178319744.00,-118.43,180.30,95.26,0.01
16519.29,16458.74,1271304448.00,-127.13,160.58,96.03,0.01
16492.15,16403.22,1214978944.00,-130.88,168.73,96.01,0.01
16807.62,16471.85,1911079040.00,-87.30,185.27,95.51,0.01
16754.02,16759.84,1379554176.00,-63.25,185.73,95.50,0.01
16544.56,16707.45,1028528000.00,-72.44,195.78,95.30,0.01
16683.93,16390.91,1570779392.00,-57.31,207.77,95.45,0.01
16465.40,16504.99,1122356480.00,-73.26,223.76,95.43,0.01
16693.71,16606.30,1227307008.00,-50.68,231.78,95.52,0.01
16449.84,16474.45,1243705088.00,-65.26,239.65,95.44,0.01
16598.67,16566.03,992129472.00,-52.11,244.98,95.76,0.01
16735.65,16661.51,1003096320.00,-23.66,229.57,96.12,0.01
16819.24,16787.89,1150780416.00,6.13,228.68,96.15,0.01
16899.10,16913.60,1105531648.00,34.70,229.31,96.68,0.01
16860.09,16883.12,1003112512.00,45.77,216.77,96.49,0.01
17024.76,16936.31,1115804160.00,71.18,222.95,97.73,0.01
16840.00,16850.73,1162963840.00,59.47,222.73,98.00,0.01
16774.24,16923.82,1110596352.00,40.18,209.19,97.54,0.01
16856.37,16751.04,1094052608.00,35.92,213.17,98.11,0.01
16900.12,16871.84,951278912.00,36.34,205.59,97.88,0.01
16963.61,16862.31,986431680.00,42.09,185.89,97.88,0.01
16998.91,16952.91,1016683712.00,47.19,170.13,97.87,0.01
17235.50,16999.36,1123954048.00,77.21,166.72,98.33,0.01
17184.59,17283.75,1141521152.00,84.39,156.08,98.63,0.01
17234.42,17216.56,877176320.00,89.55,147.52,98.76,0.01
17365.25,17298.63,1084033664.00,103.31,147.44,98.73,0.01
17391.84,17329.03,980810880.00,108.20,146.03,98.61,0.01
17336.42,17346.39,1076370816.00,96.56,144.89,98.92,0.01
17446.41,17448.25,1678595584.00,96.05,148.15,98.30,0.01
17425.02,17360.89,1571700608.00,85.57,141.33,98.35,0.01
17442.40,17380.54,1230430720.00,74.14,137.62,97.74,0.01
17134.68,17238.00,1352030592.00,21.04,146.71,97.37,0.01
16905.36,16964.50,1348328960.00,-45.42,160.57,96.90,0.01
17177.21,17126.03,1130236672.00,-52.71,171.18,97.74,0.01
17171.38,17242.70,1031117504.00,-57.85,170.71,97.87,0.01
16251.54,17281.95,2749029120.00,-177.90,259.12,98.66,0.01
17344.42,16562.86,2293799424.00,-106.38,323.33,98.78,0.01
17374.79,17526.61,2492696320.00,-53.91,334.14,98.97,0.01
17672.62,17467.49,1653092480.00,18.13,351.28,100.02,0.01
17668.15,17690.22,1731506560.00,60.03,349.46,100.20,0.01
17862.21,17832.51,2002744960.00,106.05,358.16,100.38,0.01
17862.63,17766.61,1611481728.00,127.29,357.01,100.95,0.01
17967.41,18024.21,1668197248.00,144.90,361.05,101.34,0.01
18106.02,18038.09,1357269504.00,163.31,364.11,100.89,0.01
18162.94,18091.05,1218798464.00,170.45,363.51,101.02,0.01
18333.41,18329.78,1494012032.00,184.26,353.36,101.74,0.01
18381.22,18387.59,1648925696.00,185.45,343.49,101.50,0.01
18356.89,18302.58,1450266112.00,169.04,334.69,101.18,0.01
18307.04,18263.63,1256381952.00,138.82,333.39,100.95,0.01
18308.48,18356.03,1646889344.00,107.75,245.81,101.57,0.01
18513.12,18535.24,1879848832.00,103.47,195.49,100.95,0.01
18426.08,18435.55,1971558784.00,78.74,189.02,100.69,0.01
18274.99,18349.92,1344575232.00,34.13,180.17,100.13,0.01
18360.54,18457.20,1587506176.00,9.53,186.46,100.48,0.01
18496.69,18434.54,1564164864.00,5.20,181.01,100.23,0.01
18765.47,18674.19,1873889024.00,30.71,191.63,101.10,0.01
18996.37,18839.98,2189419008.00,68.69,198.49,101.57,0.01
19155.03,19183.82,2005633792.00,103.11,207.27,100.97,0.01
19250.52,19120.76,1475558656.00,125.21,212.10,101.05,0.01
19253.61,19270.01,1331824768.00,126.33,203.51,102.04,0.01
19273.79,19327.70,1546187008.00,116.15,207.08,103.15,0.01
19401.15,19438.39,1532834816.00,112.83,207.63,102.80,0.01
19391.60,19345.84,1092511360.00,96.26,207.34,103.13,0.01
19494.53,19367.84,1232955136.00,86.38,211.97,103.30,0.01
19444.49,19547.28,1302799360.00,61.50,196.25,103.04,0.01
19427.67,19396.85,1169520512.00,32.61,190.48,103.08,0.01
19396.64,19394.41,854912896.00,0.85,179.61,102.94,0.01
19403.06,19353.43,1135623296.00,-26.28,173.66,103.03,0.01
19401.72,19392.11,801370816.00,-50.01,169.05,103.29,0.01
19145.14,19301.04,1685861504.00,-102.84,171.96,102.62,0.01
19114.37,18997.68,1213979264.00,-142.06,165.40,102.38,0.01
19594.16,19298.68,1685608064.00,-105.23,179.35,102.51,0.01
19520.69,19602.10,1386838528.00,-93.02,175.73,101.40,0.01
